id,Coordinate 1,Tags,neuropil,size,region
211937356,"(153960, 152524, 4607)",False,ADMN(L),7,nerve
212506324,"(152236, 161904, 4667)",False,ADMN(L),6,nerve
204541917,"(148560, 160800, 4904)",True,ADMN(L),9,nerve
208662043,"(150384, 161844, 4405)",False,ADMN(L),8,nerve
211895152,"(152196, 154228, 4478)",True,ADMN(L),14,nerve
208732798,"(151592, 160948, 4683)",True,ADMN(L),17,nerve
208806385,"(150188, 163076, 4318)",False,ADMN(L),22,nerve
208666608,"(151344, 161448, 4408)",False,ADMN(L),20,nerve
208758625,"(150008, 161360, 4523)",False,ADMN(L),26,nerve
208809803,"(150408, 162976, 4296)",False,ADMN(L),26,nerve
204657727,"(148884, 165360, 5357)",False,ADMN(L),29,nerve
208812769,"(151004, 161848, 4345)",False,ADMN(L),28,nerve
208907233,"(151636, 160740, 5290)",False,ADMN(L),33,nerve
199919155,"(145356, 168980, 5531)",False,ADMN(L),41,nerve
204529132,"(148664, 170012, 5431)",True,ADMN(L),41,nerve
204303400,"(149704, 161932, 4459)",True,ADMN(L),44,nerve
208661663,"(150244, 161600, 4361)",True,ADMN(L),45,nerve
215574447,"(155900, 154028, 4476)",True,ADMN(L),51,nerve
204494216,"(149484, 162516, 4278)",True,ADMN(L),49,nerve
208215429,"(150212, 160872, 4591)",True,ADMN(L),53,nerve
204529388,"(148880, 170220, 5432)",True,ADMN(L),56,nerve
208445062,"(150140, 161248, 4351)",True,ADMN(L),62,nerve
208215779,"(150548, 160508, 4504)",True,ADMN(L),61,nerve
208824577,"(150036, 161548, 4613)",True,ADMN(L),63,nerve
204704096,"(149032, 171408, 5419)",True,ADMN(L),65,nerve
208758560,"(149967, 161546, 4608)",True,ADMN(L),70,nerve
212527881,"(152232, 160984, 4730)",True,ADMN(L),69,nerve
204528932,"(148528, 170196, 5414)",True,ADMN(L),76,nerve
204454043,"(147832, 168084, 5466)",True,ADMN(L),73,nerve
208812815,"(151026, 162494, 4266)",True,ADMN(L),78,nerve
212505944,"(152085, 162915, 4655)",True,ADMN(L),83,nerve
208809940,"(150460, 162480, 4277)",True,ADMN(L),89,nerve
204433063,"(148752, 165708, 5389)",True,ADMN(L),92,nerve
212506451,"(152312, 161940, 4634)",True,ADMN(L),94,nerve
208803433,"(150096, 162824, 4283)",True,ADMN(L),110,nerve
204493772,"(149396, 162232, 4347)",True,ADMN(L),116,nerve
208666648,"(151376, 162920, 4440)",True,ADMN(L),115,nerve
208667939,"(151580, 162908, 4453)",Ambiguous,ADMN(L),135,nerve
208840674,"(151596, 162016, 4657)",True,ADMN(L),136,nerve
212324466,"(153084, 155044, 4568)",True,ADMN(L),171,nerve
93522989,"(104268, 153948, 3744)",False,ADMN(R),6,nerve
93617653,"(105396, 157888, 3626)",False,ADMN(R),6,nerve
106664553,"(109200, 159292, 4097)",False,ADMN(R),9,nerve
82638994,"(100480, 158172, 3833)",False,ADMN(R),8,nerve
99980137,"(107488, 162884, 3762)",True,ADMN(R),17,nerve
106689238,"(108524, 161660, 3773)",True,ADMN(R),16,nerve
106773817,"(110420, 162620, 3591)",True,ADMN(R),20,nerve
106690509,"(109832, 162016, 3728)",True,ADMN(R),21,nerve
106934878,"(109064, 161612, 4326)",True,ADMN(R),25,nerve
106689422,"(108703, 162368, 3729)",False,ADMN(R),27,nerve
113627293,"(110784, 162172, 3845)",True,ADMN(R),29,nerve
106773919,"(110476, 162332, 3647)",True,ADMN(R),30,nerve
106730933,"(110298, 162789, 3573)",True,ADMN(R),33,nerve
106773489,"(110228, 162164, 3698)",True,ADMN(R),35,nerve
114028297,"(111964, 166148, 4335)",True,ADMN(R),41,nerve
87795648,"(102971, 166360, 4507)",False,ADMN(R),42,nerve
106772435,"(109717, 161362, 3692)",True,ADMN(R),43,nerve
106774161,"(110600, 162328, 3594)",True,ADMN(R),46,nerve
106732165,"(110456, 162112, 3861)",True,ADMN(R),50,nerve
100093121,"(106444, 165508, 4887)",True,ADMN(R),49,nerve
114028604,"(112204, 166752, 4305)",True,ADMN(R),53,nerve
99980480,"(107852, 162516, 3743)",True,ADMN(R),54,nerve
106771711,"(109296, 162620, 3687)",True,ADMN(R),62,nerve
113926061,"(112040, 162012, 3639)",True,ADMN(R),63,nerve
113926061,"(112040, 162012, 3639)",True,ADMN(R),63,nerve
113926061,"(112040, 162012, 3639)",True,ADMN(R),63,nerve
113926061,"(112040, 162012, 3639)",True,ADMN(R),63,nerve
93535736,"(104912, 153488, 3639)",True,ADMN(R),72,nerve
106772692,"(109836, 162400, 3625)",True,ADMN(R),71,nerve
106771956,"(109468, 162328, 3677)",True,ADMN(R),77,nerve
106731021,"(110540, 162804, 3581)",True,ADMN(R),76,nerve
113924744,"(111384, 162088, 3654)",True,ADMN(R),78,nerve
106774057,"(110548, 162132, 3668)",True,ADMN(R),83,nerve
114028483,"(112136, 167228, 4323)",True,ADMN(R),83,nerve
106732134,"(110444, 162036, 3866)",True,ADMN(R),92,nerve
87801508,"(102592, 167244, 4616)",True,ADMN(R),100,nerve
113924598,"(111248, 162512, 3624)",True,ADMN(R),105,nerve
99865098,"(107617, 161511, 3518)",False,ADMN(R),105,nerve
87795483,"(102163, 167091, 4573)",True,ADMN(R),115,nerve
106689656,"(109000, 161660, 3722)",True,ADMN(R),146,nerve
106771571,"(109172, 162460, 3701)",True,ADMN(R),198,nerve
191097057,"(144552, 17612, 2832)",True,AL_L,7,midbrain
185981256,"(140972, 23964, 3063)",True,AL_L,7,midbrain
200918153,"(149340, 20240, 2938)",True,AL_L,10,midbrain
164186388,"(131648, 24676, 2424)",True,AL_L,8,midbrain
174936802,"(136737, 23509, 3163)",True,AL_L,13,midbrain
196482134,"(147156, 23448, 2894)",True,AL_L,14,midbrain
180498166,"(138316, 22308, 3039)",True,AL_L,22,midbrain
152143693,"(127596, 22252, 3213)",True,AL_L,22,midbrain
169155792,"(135485, 21606, 3122)",True,AL_L,26,midbrain
191007008,"(144292, 20952, 2890)",True,AL_L,26,midbrain
200923438,"(148936, 20476, 2697)",True,AL_L,31,midbrain
174487980,"(137244, 28612, 1800)",True,AL_L,31,midbrain
191015325,"(144148, 15172, 2869)",True,AL_L,37,midbrain
185643622,"(142496, 20785, 2172)",True,AL_L,37,midbrain
174358824,"(137384, 19741, 1934)",True,AL_L,40,midbrain
157948969,"(130808, 18776, 3236)",True,AL_L,40,midbrain
196501640,"(145816, 17440, 2366)",True,AL_L,47,midbrain
169155947,"(135544, 22576, 3070)",True,AL_L,46,midbrain
152323066,"(128568, 23760, 3213)",True,AL_L,52,midbrain
196319288,"(147040, 18976, 2170)",True,AL_L,52,midbrain
196162900,"(146540, 14928, 2457)",True,AL_L,53,midbrain
169266686,"(134096, 28508, 1722)",True,AL_L,54,midbrain
185552068,"(142840, 19432, 2464)",Ambiguous,AL_L,62,midbrain
179927676,"(139005, 17066, 2593)",Ambiguous,AL_L,62,midbrain
185896740,"(141188, 27152, 1911)",True,AL_L,66,midbrain
168926928,"(135908, 17100, 3232)",True,AL_L,63,midbrain
175154733,"(136340, 27468, 2657)",True,AL_L,68,midbrain
185590897,"(141220, 15440, 3150)",True,AL_L,72,midbrain
201064211,"(148164, 22696, 2620)",True,AL_L,73,midbrain
158589543,"(130688, 23072, 2781)",True,AL_L,86,midbrain
179930216,"(140356, 17636, 2621)",True,AL_L,90,midbrain
185582511,"(141812, 14416, 3223)",True,AL_L,90,midbrain
169085038,"(134404, 22352, 2082)",True,AL_L,96,midbrain
180129942,"(138484, 20412, 2168)",True,AL_L,94,midbrain
169155603,"(135404, 21388, 3086)",True,AL_L,119,midbrain
169172182,"(133724, 19720, 2989)",True,AL_L,144,midbrain
124182527,"(115428, 21308, 2448)",True,AL_R,7,midbrain
85192375,"(102444, 28068, 1970)",False,AL_R,6,midbrain
75216341,"(98940, 23764, 2824)",True,AL_R,12,midbrain
116704419,"(113788, 23284, 2524)",True,AL_R,9,midbrain
84439345,"(103484, 14520, 2492)",True,AL_R,15,midbrain
116662608,"(115177, 20487, 2218)",True,AL_R,14,midbrain
96399211,"(107992, 17192, 2369)",True,AL_R,18,midbrain
96016961,"(107574, 17750, 2549)",True,AL_R,19,midbrain
96285279,"(107012, 15100, 2419)",True,AL_R,23,midbrain
75532052,"(99016, 23544, 2201)",Ambiguous,AL_R,24,midbrain
96347259,"(106928, 24376, 2423)",True,AL_R,28,midbrain
96224466,"(107760, 20644, 2016)",True,AL_R,29,midbrain
96370245,"(107332, 27260, 2260)",False,AL_R,34,midbrain
96353436,"(106652, 23412, 2914)",True,AL_R,34,midbrain
116806267,"(114340, 17928, 2997)",False,AL_R,40,midbrain
79489477,"(100300, 17932, 2652)",True,AL_R,42,midbrain
96122743,"(107548, 13892, 2860)",True,AL_R,43,midbrain
96310051,"(106800, 24280, 2178)",True,AL_R,47,midbrain
79584778,"(100444, 22860, 1974)",True,AL_R,51,midbrain
109554735,"(111828, 14984, 2897)",True,AL_R,53,midbrain
125995458,"(115220, 20112, 2618)",True,AL_R,56,midbrain
84437833,"(102612, 14852, 2498)",True,AL_R,60,midbrain
96485693,"(106716, 27596, 2101)",True,AL_R,61,midbrain
124183456,"(115896, 22664, 2494)",True,AL_R,67,midbrain
84420019,"(102664, 15768, 2900)",True,AL_R,67,midbrain
80019359,"(100068, 21264, 2721)",True,AL_R,68,midbrain
116874864,"(114484, 24872, 1985)",True,AL_R,72,midbrain
84507529,"(102540, 25300, 2243)",True,AL_R,76,midbrain
116911350,"(114440, 22240, 3141)",True,AL_R,75,midbrain
124254619,"(116132, 20952, 2847)",Ambiguous,AL_R,78,midbrain
109421507,"(110792, 15912, 2345)",True,AL_R,79,midbrain
96485530,"(106544, 26656, 2134)",True,AL_R,87,midbrain
84430888,"(102797, 19683, 2911)",True,AL_R,88,midbrain
131314946,"(117908, 20844, 2398)",True,AL_R,94,midbrain
90156333,"(104660, 28224, 1907)",True,AL_R,97,midbrain
75293362,"(96888, 22416, 2499)",True,AL_R,98,midbrain
90036978,"(105904, 16076, 2675)",True,AL_R,114,midbrain
79535533,"(100938, 21617, 2297)",True,AL_R,145,midbrain
116844593,"(113755, 19588, 2870)",True,AL_R,171,midbrain
237303745,"(176832, 32956, 2357)",True,AME_L,6,optic
236786276,"(176227, 30006, 2536)",True,AME_L,7,optic
236701926,"(175684, 29940, 2480)",True,AME_L,9,optic
236952031,"(176992, 31100, 2076)",True,AME_L,11,optic
239003185,"(179068, 28588, 2318)",True,AME_L,14,optic
237299465,"(176280, 32796, 2307)",True,AME_L,17,optic
239002663,"(178812, 28260, 2360)",True,AME_L,22,optic
236791964,"(177313, 31877, 2434)",Ambiguous,AME_L,21,optic
236755962,"(175820, 31820, 2014)",Ambiguous,AME_L,26,optic
234433609,"(174324, 33432, 2260)",True,AME_L,23,optic
232159563,"(172800, 32652, 2468)",True,AME_L,32,optic
239131914,"(178224, 30665, 2276)",True,AME_L,28,optic
234472452,"(173760, 33204, 2587)",True,AME_L,33,optic
237004952,"(175736, 33060, 2230)",True,AME_L,37,optic
236756252,"(176144, 32052, 1957)",True,AME_L,42,optic
239215147,"(177960, 28488, 2484)",True,AME_L,38,optic
237298987,"(176096, 32692, 2375)",True,AME_L,45,optic
236784024,"(175436, 30392, 2549)",True,AME_L,44,optic
239483676,"(177476, 30664, 2112)",True,AME_L,49,optic
236700595,"(175760, 32968, 2041)",True,AME_L,48,optic
236704567,"(176460, 29944, 2552)",True,AME_L,57,optic
236801792,"(176024, 32936, 2087)",True,AME_L,57,optic
232159045,"(172688, 33284, 2434)",True,AME_L,62,optic
236732510,"(175216, 30996, 2285)",True,AME_L,64,optic
236702958,"(175892, 28564, 2430)",Ambiguous,AME_L,71,optic
236702945,"(175900, 29184, 2504)",True,AME_L,76,optic
232461858,"(171200, 35036, 2446)",True,AME_L,78,optic
236804481,"(176756, 32272, 2159)",True,AME_L,80,optic
232461994,"(171336, 35228, 2430)",True,AME_L,88,optic
232356434,"(172536, 34964, 2566)",True,AME_L,89,optic
237008518,"(176168, 32364, 2218)",True,AME_L,95,optic
236803757,"(176592, 32508, 2144)",True,AME_L,100,optic
234454526,"(173610, 32663, 2520)",Ambiguous,AME_L,107,optic
236793293,"(176308, 32088, 2363)",True,AME_L,112,optic
239233832,"(178256, 32644, 1907)",True,AME_L,115,optic
239003362,"(179205, 27984, 2327)",True,AME_L,126,optic
237305010,"(176988, 32696, 2364)",True,AME_L,125,optic
234602470,"(174364, 31528, 2552)",True,AME_L,148,optic
41108797,"(71024, 38164, 2201)",True,AME_R,7,optic
38817509,"(68076, 35848, 2215)",True,AME_R,6,optic
38843480,"(68192, 34508, 2111)",False,AME_R,8,optic
41110590,"(71232, 38472, 2235)",True,AME_R,9,optic
38867773,"(67000, 35632, 1933)",True,AME_R,15,optic
38842895,"(67504, 34340, 2048)",True,AME_R,13,optic
41110651,"(71268, 38640, 2242)",True,AME_R,18,optic
38808079,"(67748, 36524, 1912)",True,AME_R,18,optic
37925064,"(66312, 35652, 1772)",True,AME_R,26,optic
43796463,"(72400, 39388, 2229)",True,AME_R,27,optic
38818437,"(68772, 36036, 2236)",True,AME_R,31,optic
38818267,"(68668, 36224, 2188)",True,AME_R,28,optic
38808176,"(67824, 36580, 1852)",True,AME_R,34,optic
39086425,"(68868, 36488, 2308)",True,AME_R,37,optic
38820765,"(67751, 35863, 2056)",True,AME_R,38,optic
38806989,"(67228, 35688, 1905)",True,AME_R,40,optic
38868745,"(67811, 36377, 2027)",True,AME_R,45,optic
38821938,"(68176, 36108, 2111)",True,AME_R,43,optic
38822395,"(68500, 36272, 2097)",True,AME_R,51,optic
38818243,"(68656, 35852, 2201)",True,AME_R,50,optic
41288601,"(69524, 36544, 2083)",True,AME_R,54,optic
38842761,"(67392, 34488, 2146)",True,AME_R,59,optic
41289912,"(70273, 36584, 2102)",True,AME_R,66,optic
39242896,"(68161, 37722, 2080)",True,AME_R,67,optic
41108939,"(71179, 38162, 2202)",True,AME_R,73,optic
38868112,"(67316, 36060, 1944)",True,AME_R,77,optic
36925668,"(66760, 33564, 2081)",True,AME_R,82,optic
36919692,"(65700, 34160, 2089)",True,AME_R,81,optic
38971969,"(67280, 36864, 1718)",True,AME_R,88,optic
38807142,"(67356, 36816, 1794)",True,AME_R,93,optic
37002067,"(66740, 34736, 2151)",True,AME_R,99,optic
36919768,"(65750, 33677, 2170)",True,AME_R,106,optic
38820790,"(67784, 34984, 2077)",True,AME_R,108,optic
41288519,"(69451, 35493, 2149)",True,AME_R,155,optic
186795474,"(140812, 40280, 1934)",True,AMMC_L,6,midbrain
205525407,"(150852, 29412, 1654)",Ambiguous,AMMC_L,7,midbrain
176488328,"(137880, 43768, 1906)",Ambiguous,AMMC_L,8,midbrain
160793023,"(129588, 47684, 2114)",True,AMMC_L,12,midbrain
176613226,"(137251, 43232, 1867)",Ambiguous,AMMC_L,16,midbrain
202433815,"(148420, 42148, 1930)",False,AMMC_L,14,midbrain
192283942,"(145124, 40313, 1979)",True,AMMC_L,18,midbrain
201319104,"(148800, 34503, 1596)",True,AMMC_L,19,midbrain
180580072,"(140268, 39000, 2018)",True,AMMC_L,24,midbrain
205997009,"(150904, 30960, 1678)",True,AMMC_L,26,midbrain
166322945,"(133204, 45752, 2078)",True,AMMC_L,30,midbrain
188733851,"(140970, 39229, 2131)",True,AMMC_L,32,midbrain
182209488,"(138432, 42036, 1940)",True,AMMC_L,34,midbrain
176827931,"(136271, 48939, 2292)",False,AMMC_L,34,midbrain
192265084,"(143144, 39072, 1733)",True,AMMC_L,41,midbrain
192264897,"(142988, 39016, 1678)",True,AMMC_L,42,midbrain
172387057,"(135328, 44788, 2157)",True,AMMC_L,43,midbrain
181056689,"(138780, 41472, 1843)",True,AMMC_L,45,midbrain
177424161,"(136877, 48214, 2160)",True,AMMC_L,50,midbrain
201179329,"(149128, 35988, 1553)",True,AMMC_L,52,midbrain
205853209,"(150760, 31088, 1965)",Ambiguous,AMMC_L,55,midbrain
201384201,"(148176, 31540, 2018)",True,AMMC_L,54,midbrain
205693298,"(151040, 32808, 1998)",True,AMMC_L,59,midbrain
212743979,"(154740, 26232, 1822)",True,AMMC_L,67,midbrain
197290800,"(146916, 34908, 1936)",True,AMMC_L,63,midbrain
176802755,"(138228, 44228, 2210)",True,AMMC_L,71,midbrain
177878987,"(137104, 44908, 2097)",True,AMMC_L,69,midbrain
192591014,"(143340, 40856, 2117)",True,AMMC_L,74,midbrain
209920442,"(152164, 32800, 1773)",Ambiguous,AMMC_L,79,midbrain
186874893,"(142136, 38724, 2108)",True,AMMC_L,82,midbrain
192937247,"(143380, 44344, 2083)",True,AMMC_L,87,midbrain
191901467,"(143772, 37456, 1628)",True,AMMC_L,83,midbrain
187542826,"(141962, 43255, 1954)",True,AMMC_L,89,midbrain
197059665,"(147372, 40080, 1823)",True,AMMC_L,89,midbrain
188735490,"(141880, 39577, 2113)",True,AMMC_L,96,midbrain
213671705,"(154628, 30572, 1745)",True,AMMC_L,109,midbrain
187593739,"(141940, 44944, 2228)",True,AMMC_L,111,midbrain
209534360,"(153840, 30836, 1748)",True,AMMC_L,122,midbrain
209938247,"(153684, 35224, 1850)",True,AMMC_L,134,midbrain
212916249,"(154948, 30316, 1904)",True,AMMC_L,160,midbrain
92363110,"(104848, 44584, 1871)",True,AMMC_R,7,midbrain
65084294,"(91852, 38160, 1806)",True,AMMC_R,6,midbrain
63266996,"(88500, 34920, 1450)",True,AMMC_R,11,midbrain
80418212,"(101048, 41592, 1695)",True,AMMC_R,9,midbrain
80411548,"(99136, 43772, 1665)",True,AMMC_R,14,midbrain
76945459,"(98748, 43124, 1697)",True,AMMC_R,16,midbrain
73146568,"(96396, 43200, 1795)",True,AMMC_R,18,midbrain
76016389,"(97840, 34480, 1652)",True,AMMC_R,21,midbrain
80416139,"(100732, 43380, 1757)",True,AMMC_R,24,midbrain
99012392,"(106436, 48764, 2137)",True,AMMC_R,23,midbrain
82609607,"(101300, 47204, 2009)",True,AMMC_R,28,midbrain
68184141,"(92520, 32648, 1564)",False,AMMC_R,31,midbrain
69012957,"(92178, 33832, 1461)",True,AMMC_R,36,midbrain
76191752,"(97468, 42144, 1605)",True,AMMC_R,35,midbrain
86999904,"(102116, 48364, 2051)",True,AMMC_R,38,midbrain
76183862,"(97236, 37888, 1710)",True,AMMC_R,42,midbrain
86999315,"(101476, 47980, 2056)",True,AMMC_R,45,midbrain
69170436,"(93528, 39428, 1652)",True,AMMC_R,44,midbrain
72493555,"(95356, 37908, 1405)",True,AMMC_R,49,midbrain
80890884,"(100148, 40152, 1741)",True,AMMC_R,49,midbrain
80312168,"(99240, 39112, 1606)",True,AMMC_R,54,midbrain
92871319,"(105253, 49854, 2130)",True,AMMC_R,53,midbrain
75552283,"(98644, 30364, 1904)",True,AMMC_R,58,midbrain
72800778,"(94840, 39256, 1501)",True,AMMC_R,58,midbrain
92309477,"(104052, 46832, 2003)",True,AMMC_R,66,midbrain
65632976,"(90800, 38540, 1458)",True,AMMC_R,66,midbrain
71739502,"(95824, 34836, 1661)",True,AMMC_R,75,midbrain
69430480,"(94088, 39360, 1467)",True,AMMC_R,78,midbrain
75908609,"(98060, 33176, 1778)",True,AMMC_R,80,midbrain
86745185,"(101900, 49320, 1928)",True,AMMC_R,97,midbrain
76584832,"(96960, 41428, 1527)",True,AMMC_R,103,midbrain
81794810,"(101084, 48568, 1993)",True,AMMC_R,106,midbrain
64796936,"(90620, 31528, 1689)",True,AMMC_R,124,midbrain
72389126,"(94608, 33832, 1781)",True,AMMC_R,134,midbrain
200053636,"(146036, 170240, 4190)",True,AMNp_L,6,vnc
194836971,"(143568, 166904, 3933)",True,AMNp_L,6,vnc
194983852,"(144828, 169848, 4357)",True,AMNp_L,12,vnc
184384679,"(138852, 165280, 5147)",Ambiguous,AMNp_L,11,vnc
208837119,"(150936, 163232, 4610)",True,AMNp_L,15,vnc
178829485,"(136068, 170232, 3899)",True,AMNp_L,16,vnc
189726710,"(140956, 167764, 3953)",True,AMNp_L,19,vnc
199942275,"(145516, 166240, 4277)",True,AMNp_L,19,vnc
184493446,"(138816, 170452, 3671)",True,AMNp_L,27,vnc
184509688,"(139320, 167808, 3425)",True,AMNp_L,26,vnc
184363815,"(138268, 169716, 3525)",True,AMNp_L,32,vnc
195368338,"(143216, 172464, 3973)",True,AMNp_L,29,vnc
199887220,"(146632, 167212, 4212)",True,AMNp_L,35,vnc
204661847,"(149748, 166404, 4514)",True,AMNp_L,34,vnc
195272818,"(144736, 172352, 3886)",True,AMNp_L,40,vnc
200169037,"(146556, 168064, 4044)",True,AMNp_L,42,vnc
199952297,"(146780, 166728, 4485)",True,AMNp_L,46,vnc
194998155,"(144160, 169464, 3560)",True,AMNp_L,43,vnc
173299421,"(134206, 170978, 3986)",True,AMNp_L,48,vnc
167700829,"(133052, 172063, 3836)",True,AMNp_L,51,vnc
189784262,"(142604, 169576, 3877)",True,AMNp_L,57,vnc
200109921,"(145196, 171900, 4772)",True,AMNp_L,53,vnc
204550401,"(149500, 164164, 4744)",True,AMNp_L,59,vnc
208626536,"(150320, 165164, 4401)",True,AMNp_L,58,vnc
195217893,"(144236, 172424, 4424)",True,AMNp_L,67,vnc
195252042,"(144720, 169608, 3676)",True,AMNp_L,66,vnc
195156033,"(143820, 170228, 3733)",True,AMNp_L,71,vnc
184555572,"(139652, 168848, 3407)",True,AMNp_L,72,vnc
208774261,"(150676, 165544, 4844)",Ambiguous,AMNp_L,76,vnc
173372629,"(135224, 171140, 3588)",True,AMNp_L,74,vnc
178781997,"(136444, 168476, 3475)",True,AMNp_L,82,vnc
178809622,"(137588, 167316, 3674)",True,AMNp_L,87,vnc
184249834,"(138540, 168560, 3735)",True,AMNp_L,89,vnc
178834345,"(137348, 170356, 3855)",True,AMNp_L,110,vnc
184360164,"(138944, 171328, 3477)",True,AMNp_L,125,vnc
179031604,"(137460, 173420, 3701)",True,AMNp_L,133,vnc
173309109,"(134764, 169120, 3796)",True,AMNp_L,142,vnc
204497197,"(149316, 164440, 4424)",True,AMNp_L,151,vnc
134132512,"(118404, 169368, 3614)",True,AMNp_R,7,vnc
115196263,"(111352, 167896, 3925)",True,AMNp_R,7,vnc
121308430,"(114384, 168928, 3773)",True,AMNp_R,12,vnc
133827435,"(118536, 166048, 3526)",True,AMNp_R,10,vnc
99967518,"(108244, 165620, 3767)",True,AMNp_R,13,vnc
156070594,"(128304, 169008, 3473)",True,AMNp_R,17,vnc
155775382,"(128188, 169608, 3770)",True,AMNp_R,21,vnc
121206564,"(113772, 164672, 3649)",True,AMNp_R,18,vnc
139152610,"(120948, 168452, 3261)",Ambiguous,AMNp_R,26,vnc
121345417,"(113956, 173224, 3546)",True,AMNp_R,24,vnc
128008735,"(115736, 169248, 3508)",True,AMNp_R,31,vnc
139066235,"(120784, 173548, 3326)",Ambiguous,AMNp_R,28,vnc
121136830,"(113812, 169112, 3859)",True,AMNp_R,33,vnc
127830488,"(115210, 166758, 3879)",False,AMNp_R,37,vnc
139096262,"(120624, 170864, 3682)",True,AMNp_R,40,vnc
133253715,"(117664, 165416, 3520)",True,AMNp_R,38,vnc
162324878,"(129601, 168844, 4098)",True,AMNp_R,44,vnc
150200211,"(126132, 170356, 3425)",True,AMNp_R,46,vnc
113903530,"(111488, 164708, 3820)",True,AMNp_R,52,vnc
149823617,"(126453, 168499, 3730)",Ambiguous,AMNp_R,48,vnc
115197571,"(111831, 166768, 3926)",True,AMNp_R,54,vnc
121341770,"(114660, 166880, 3618)",True,AMNp_R,54,vnc
133553025,"(119484, 163400, 3607)",True,AMNp_R,62,vnc
139192471,"(121028, 170416, 3510)",True,AMNp_R,63,vnc
156049133,"(129020, 166060, 3440)",True,AMNp_R,64,vnc
149980280,"(125680, 167580, 3699)",True,AMNp_R,72,vnc
121424495,"(115128, 169396, 3693)",True,AMNp_R,70,vnc
128021357,"(117496, 168424, 3477)",True,AMNp_R,75,vnc
139232424,"(120100, 171192, 3401)",True,AMNp_R,82,vnc
134010779,"(117600, 166180, 3601)",True,AMNp_R,81,vnc
156093532,"(127444, 168036, 3662)",True,AMNp_R,96,vnc
139102276,"(121288, 171288, 3461)",True,AMNp_R,93,vnc
121192352,"(113504, 164140, 3790)",True,AMNp_R,108,vnc
155931004,"(126941, 166864, 3740)",True,AMNp_R,116,vnc
155725559,"(127896, 165724, 3944)",True,AMNp_R,120,vnc
134066398,"(118692, 172932, 3258)",True,AMNp_R,144,vnc
99970156,"(107124, 164980, 4040)",Ambiguous,AMNp_R,223,vnc
79279775,"(98852, 250780, 6159)",True,ANm,6,vnc
108223357,"(108328, 211920, 5825)",True,ANm,6,vnc
71080998,"(94344, 250912, 5538)",True,ANm,10,vnc
102220859,"(106621, 238437, 5873)",True,ANm,12,vnc
100951175,"(107488, 210928, 5770)",True,ANm,15,vnc
89855609,"(101676, 247804, 5507)",True,ANm,17,vnc
135212111,"(118352, 200804, 5602)",True,ANm,22,vnc
122915253,"(114408, 210576, 5308)",True,ANm,20,vnc
109301238,"(108344, 244032, 6295)",True,ANm,26,vnc
89366841,"(101860, 237608, 6137)",True,ANm,23,vnc
95620924,"(103984, 241308, 6186)",True,ANm,32,vnc
75010169,"(94796, 250624, 4838)",False,ANm,28,vnc
95598016,"(104872, 236756, 5990)",True,ANm,34,vnc
71454459,"(93420, 251648, 5558)",True,ANm,35,vnc
67618639,"(91958, 246637, 5389)",True,ANm,38,vnc
75061653,"(95388, 248484, 5286)",True,ANm,42,vnc
67906066,"(90080, 251316, 5496)",True,ANm,45,vnc
108922192,"(108392, 224336, 5537)",True,ANm,45,vnc
75163414,"(96620, 241440, 4885)",True,ANm,49,vnc
89232470,"(102200, 237984, 5446)",True,ANm,48,vnc
78829307,"(96948, 237354, 6119)",True,ANm,55,vnc
64492638,"(87912, 251388, 5137)",True,ANm,56,vnc
84193707,"(100244, 242556, 5778)",True,ANm,61,vnc
95338271,"(103760, 239516, 5909)",True,ANm,63,vnc
75115276,"(96228, 249112, 4953)",True,ANm,65,vnc
74501247,"(96500, 234268, 6130)",True,ANm,70,vnc
78841652,"(98169, 234141, 5290)",True,ANm,71,vnc
71118098,"(92632, 244876, 5400)",True,ANm,73,vnc
71288191,"(94112, 247920, 5038)",True,ANm,77,vnc
84290120,"(100885, 247564, 5705)",True,ANm,78,vnc
102190065,"(106500, 243568, 6481)",True,ANm,85,vnc
89620379,"(102100, 235852, 5685)",True,ANm,84,vnc
79262699,"(98021, 246300, 4884)",True,ANm,93,vnc
95470069,"(104472, 244732, 6426)",True,ANm,104,vnc
84029216,"(100928, 241092, 6441)",True,ANm,115,vnc
89848545,"(101940, 248564, 6010)",True,ANm,123,vnc
74678107,"(95124, 244114, 4989)",True,ANm,162,vnc
89714820,"(103024, 236372, 5525)",True,ANm,179,vnc
205448838,"(150164, 22440, 4663)",Ambiguous,AOTU_L,7,midbrain
209078333,"(152220, 22932, 4212)",True,AOTU_L,7,midbrain
205455083,"(151872, 22804, 4638)",True,AOTU_L,8,midbrain
209146393,"(153708, 22600, 3917)",True,AOTU_L,11,midbrain
215867478,"(157264, 20456, 3918)",True,AOTU_L,13,midbrain
215994875,"(157314, 22937, 3920)",True,AOTU_L,15,midbrain
212588418,"(156032, 20568, 4152)",True,AOTU_L,19,midbrain
212780959,"(156379, 21821, 4502)",True,AOTU_L,22,midbrain
205656598,"(151500, 21624, 4048)",True,AOTU_L,25,midbrain
216105999,"(156736, 21096, 4440)",True,AOTU_L,24,midbrain
209084735,"(153888, 21144, 4152)",True,AOTU_L,30,midbrain
205310052,"(152040, 20088, 4032)",True,AOTU_L,29,midbrain
209340778,"(152252, 23096, 4126)",Ambiguous,AOTU_L,35,midbrain
196222763,"(146568, 20572, 4477)",True,AOTU_L,36,midbrain
