matrix_index,id,is_seed,olfactory_influence_norm_unsigned_forward_steady_state
263,720575940603727840,False,0.0008862444082431296
264,720575940603730144,False,0.020238076633114683
265,720575940603731168,False,0.008896601665925565
266,720575940603744992,False,0.04809458336612362
267,720575940603747360,False,0.00933442205720193
268,720575940603751782,False,0.40868865267185295
269,720575940603751857,False,0.07709980270050786
270,720575940603761836,False,0.00017421482673886618
271,720575940603763680,False,0.0004424038279195787
272,720575941669591217,False,0.002197310452878746
273,720575940603766374,False,0.006298564996524333
274,720575940603767980,False,0.00025343395876533054
275,720575940603773798,False,0.1767600753938084
276,720575940603784620,False,0.0001724760727108907
277,720575940603786686,False,0.0006167817783952537
278,720575940603792352,False,0.004381374586885384
279,720575941505059397,False,0.0043410109193394025
280,720575940603795116,False,0.00030158096034992363
281,720575940603797420,False,0.0002402183035290718
282,720575940603804350,False,0.0025842110547410076
283,720575940603804704,False,0.002712786607613469
284,720575940603807422,False,0.008196652188507639
285,720575940603809452,False,0.0003326339111603985
286,720575940603817900,False,0.0005098446642354407
287,720575940603818464,False,0.0002560670526605734
288,720575940603821792,False,0.00025842219347162084
289,720575940603823136,False,0.002173316711855471
290,720575940603823462,False,0.004485726949736896
291,720575940603825120,False,0.008862574572980538
292,720575940603827633,False,0.0036842321462767277
293,720575940603828704,True,1.1474494330863105
294,720575940603829950,False,0.02054499921725755
295,720575940603839753,False,0.0004662463878196477
296,720575940603841964,False,0.0002828747019366102
297,720575940603842476,False,0.000219223979115083
298,720575940603842988,False,0.00024682992834086106
299,720575940603844017,False,0.008232389497494033
300,720575940603851180,False,0.00021059999932174602
301,720575940603853090,False,0.00047915439905355027
302,720575940603854182,False,0.004024790419874191
303,720575940603856352,False,0.0031188043369336574
304,720575940603859372,False,0.00011506197905138616
305,720575940603860000,False,0.0020074403907705323
306,720575940603870380,False,0.004486033692244322
307,720575940603873033,False,0.00016507660569870655
308,720575940603873452,False,0.00014300531725506416
309,720575940603874494,False,0.00752206824702608
310,720575941597556124,False,0.005277693257370474
311,720575940603875616,False,0.0036495780478982597
312,720575940603877408,False,0.01797902066412502
313,720575941560031347,False,0.0005007819223648035
314,720575940603882720,False,0.46351555865182437
315,720575940603883232,False,0.4246250803409198
316,720575940603884512,False,0.0003402747361233585
317,720575940603885856,False,0.024498946299503506
318,720575940603886880,False,0.003275145094851703
319,720575940603889086,False,0.017612171164651153
320,720575940603893216,False,0.010501714298088664
321,720575940603893280,False,0.00035154869800410333
