node,layer_mean,root_id
2,9.30722891566265,720575940596125868
3,8.608433734939759,720575940597856265
4,8.921686746987952,720575940597944841
5,8.921686746987952,720575940598267657
6,9.120481927710843,720575940599333574
7,9.066265060240964,720575940599457990
8,9.325301204819278,720575940599459782
9,9.234939759036145,720575940599704006
10,9.216867469879517,720575940599729862
11,9.343373493975903,720575940599733446
13,9.108433734939759,720575940599755718
14,9.427710843373495,720575940599763910
15,9.204819277108435,720575940599797164
16,9.25301204819277,720575940600071689
17,8.86144578313253,720575940600084489
18,9.120481927710843,720575940600101641
19,9.19277108433735,720575940600124169
20,9.078313253012048,720575940600143369
21,9.30722891566265,720575940600150793
23,9.24698795180723,720575940600547529
24,9.108433734939759,720575940600588204
25,9.240963855421686,720575940600623020
27,8.987951807228916,720575940600722348
28,8.993975903614459,720575940600782252
29,9.210843373493976,720575940600850441
30,9.301204819277109,720575940600866569
31,9.283132530120483,720575940600934665
33,9.048192771084338,720575940601067436
34,8.957831325301205,720575940601103625
35,9.216867469879517,720575940601206499
36,8.933734939759036,720575940601263473
37,9.210843373493976,720575940601325484
38,8.951807228915662,720575940601412361
39,8.674698795180722,720575940601423625
40,9.024096385542169,720575940601566217
41,8.80722891566265,720575940601568777
42,8.909638554216867,720575940601598892
43,9.186746987951807,720575940601603185
44,9.162650602409638,720575940601653513
45,8.993975903614459,720575940601672201
46,9.240963855421686,720575940601712649
47,8.53012048192771,720575940601736201
48,9.012048192771084,720575940601867017
49,6.63855421686747,720575940602090976
50,6.771084337349397,720575940602120928
52,8.837349397590362,720575940602140862
54,8.006024096385541,720575940602309600
55,8.343373493975903,720575940602313952
56,7.644578313253012,720575940602337504
57,1.0,720575940602353632
58,7.554216867469879,720575940602380768
59,4.765060240963855,720575940602382304
60,9.343373493975903,720575940602398473
61,9.198795180722891,720575940602401214
62,8.018072289156626,720575940602415584
63,7.090361445783133,720575940602430944
64,7.674698795180723,720575940602444512
65,6.674698795180723,720575940602447328
66,8.674698795180722,720575940602483424
67,9.289156626506024,720575940602497726
69,8.120481927710843,720575940602534112
70,7.5602409638554215,720575940602553568
71,7.457831325301205,720575940602564320
72,9.259036144578314,720575940602572768
73,9.271084337349398,720575940602577598
74,7.427710843373494,720575940602605536
75,7.771084337349397,720575940602618848
76,9.120481927710843,720575940602619249
77,8.536144578313253,720575940602677617
78,5.656626506024097,720575940602703072
79,7.481927710843373,720575940602718432
81,4.801204819277109,720575940602728364
82,9.174698795180722,720575940602737598
83,7.451807228915663,720575940602747360
84,8.662650602409638,720575940602783968
85,9.36144578313253,720575940602790610
86,7.668674698795181,720575940602800608
87,5.813253012048193,720575940602815200
88,7.174698795180723,720575940602829536
89,7.5602409638554215,720575940602831328
90,5.789156626506024,720575940602849248
91,8.590361445783133,720575940602857440
92,9.493975903614459,720575940602857696
93,9.156626506024097,720575940602858464
94,8.710843373493976,720575940602862560
95,7.710843373493976,720575940602864300
96,7.373493975903615,720575940602879404
97,8.873493975903614,720575940602880736
98,7.554216867469879,720575940602885344
99,7.048192771084337,720575940602891232
100,7.433734939759036,720575940602893228
101,7.753012048192771,720575940602914988
102,8.487951807228916,720575940602917088
103,7.644578313253012,720575940602920364
104,9.24698795180723,720575940602922976
105,9.150602409638553,720575940602928608
106,8.614457831325302,720575940602943968
108,7.5,720575940602964140
109,7.409638554216867,720575940602974688
110,6.945783132530121,720575940602977248
111,8.981927710843374,720575940602996448
112,7.457831325301205,720575940603011808
113,7.295180722891566,720575940603012832
114,8.319277108433734,720575940603022304
116,7.837349397590361,720575940603032748
117,9.078313253012048,720575940603042272
118,7.355421686746988,720575940603045804
119,7.548192771084337,720575940603048108
120,7.506024096385542,720575940603050668
121,8.734939759036145,720575940603067360
122,8.831325301204819,720575940603077600
123,6.566265060240964,720575940603082720
124,7.301204819277109,720575940603084972
125,8.801204819277109,720575940603094700
126,7.307228915662651,720575940603111392
127,5.849397590361446,720575940603114464
128,6.590361445783133,720575940603117996
129,5.090361445783133,720575940603121888
130,7.457831325301205,720575940603123936
131,6.728915662650603,720575940603125216
132,3.8012048192771086,720575940603144416
133,6.891566265060241,720575940603152998
134,5.433734939759036,720575940603167916
135,7.445783132530121,720575940603174368
136,7.933734939759036,720575940603174572
137,8.789156626506024,720575940603176049
139,7.746987951807229,720575940603186790
140,8.385542168674698,720575940603195421
141,7.909638554216867,720575940603195494
142,7.837349397590361,720575940603197408
144,8.72289156626506,720575940603200428
145,6.771084337349397,720575940603201452
146,7.530120481927711,720575940603204576
147,5.548192771084337,720575940603208928
148,8.963855421686747,720575940603215532
149,8.891566265060241,720575940603225312
150,7.379518072289157,720575940603231916
151,6.765060240963855,720575940603233248
152,5.783132530120482,720575940603235500
153,7.632530120481928,720575940603238828
154,7.108433734939759,720575940603240876
155,8.58433734939759,720575940603245996
156,6.114457831325301,720575940603250860
157,6.975903614457831,720575940603252396
158,1.0,720575940603266592
159,7.054216867469879,720575940603268064
160,9.078313253012048,720575940603268780
161,8.596385542168674,720575940603272038
162,6.789156626506024,720575940603274272
163,7.078313253012048,720575940603279648
164,8.909638554216867,720575940603295200
165,8.524096385542169,720575940603304416
166,8.975903614457831,720575940603314144
167,9.180722891566266,720575940603314656
168,7.096385542168675,720575940603317216
169,8.686746987951807,720575940603318240
170,9.078313253012048,720575940603327916
171,7.265060240963855,720575940603331686
172,9.096385542168674,720575940603333804
173,9.066265060240964,720575940603338156
174,9.301204819277109,720575940603339232
175,9.240963855421686,720575940603349216
176,8.897590361445783,720575940603350240
177,6.746987951807229,720575940603352748
179,9.240963855421686,720575940603356896
180,9.186746987951807,720575940603365980
181,8.897590361445783,720575940603366112
182,9.0,720575940603372460
183,9.066265060240964,720575940603373916
184,7.867469879518072,720575940603374624
185,9.042168674698795,720575940603379168
186,9.114457831325302,720575940603383008
187,8.891566265060241,720575940603384748
188,9.27710843373494,720575940603390380
189,8.30722891566265,720575940603391404
190,9.204819277108435,720575940603391712
191,9.144578313253012,720575940603391778
192,8.993975903614459,720575940603392546
193,9.186746987951807,720575940603394272
194,8.909638554216867,720575940603397088
195,8.80722891566265,720575940603402412
196,9.22289156626506,720575940603404834
197,8.993975903614459,720575940603406816
198,9.144578313253012,720575940603407328
199,9.25301204819277,720575940603408608
200,7.993975903614458,720575940603409632
202,8.939759036144578,720575940603435232
203,8.120481927710843,720575940603439020
204,9.216867469879517,720575940603440245
205,7.548192771084337,720575940603441632
206,9.734939759036145,720575940603446118
207,6.4397590361445785,720575940603446374
208,8.728915662650602,720575940603452384
209,7.096385542168675,720575940603453286
210,7.9156626506024095,720575940603453542
211,7.265060240963855,720575940603455846
212,6.126506024096385,720575940603456288
213,8.644578313253012,720575940603457760
214,7.493975903614458,720575940603460640
215,8.734939759036145,720575940603461478
216,7.710843373493976,720575940603464672
217,8.22289156626506,720575940603467488
218,8.927710843373495,720575940603471811
219,9.156626506024097,720575940603472608
220,8.656626506024097,720575940603472864
221,6.397590361445783,720575940603479910
222,8.91566265060241,720575940603487456
223,8.439759036144578,720575940603487712
224,7.9879518072289155,720575940603489824
225,9.259036144578314,720575940603491957
226,7.168674698795181,720575940603492012
227,8.728915662650602,720575940603495340
228,9.150602409638553,720575940603495648
229,8.602409638554217,720575940603497184
230,9.174698795180722,720575940603498357
231,9.13855421686747,720575940603498613
232,8.993975903614459,720575940603498869
233,8.837349397590362,720575940603501024
234,9.120481927710843,720575940603505068
235,7.36144578313253,720575940603507302
236,6.475903614457831,720575940603507372
238,4.614457831325301,720575940603514141
239,7.927710843373494,720575940603516006
240,7.421686746987952,720575940603520172
241,9.156626506024097,720575940603520992
242,9.102409638554217,720575940603526005
243,9.234939759036145,720575940603530464
244,7.27710843373494,720575940603533246
245,8.19277108433735,720575940603537766
246,9.036144578313253,720575940603538348
247,5.102409638554217,720575940603538860
248,8.512048192771084,720575940603539424
249,9.186746987951807,720575940603544363
250,4.728915662650603,720575940603545190
251,7.090361445783133,720575940603548640
252,8.036144578313253,720575940603549152
253,6.963855421686747,720575940603549868
254,8.759036144578314,720575940603552736
255,6.355421686746988,720575940603556198
256,9.24698795180723,720575940603556981
257,8.885542168674698,720575940603557920
258,9.240963855421686,720575940603563893
259,7.27710843373494,720575940603565856
260,9.385542168674698,720575940603568757
261,7.63855421686747,720575940603569836
263,6.975903614457831,720575940603574374
264,8.867469879518072,720575940603578848
265,3.6867469879518073,720575940603579616
266,7.963855421686747,720575940603580960
267,6.963855421686747,720575940603587500
268,6.481927710843373,720575940603590246
269,7.554216867469879,720575940603591014
270,8.421686746987952,720575940603595366
271,7.030120481927711,720575940603596972
272,6.072289156626506,720575940603599206
273,6.548192771084337,720575940603600230
274,9.090361445783133,720575940603604258
276,9.126506024096386,720575940603605538
277,7.319277108433735,720575940603609004
278,7.801204819277109,720575940603609824
279,7.391566265060241,720575940603616800
280,8.957831325301205,720575940603618494
281,7.734939759036145,720575940603620268
282,6.530120481927711,720575940603621344
283,7.331325301204819,720575940603622828
284,7.825301204819277,720575940603636913
285,8.783132530120483,720575940603637438
287,7.228915662650603,720575940603642982
289,6.825301204819277,720575940603662252
290,7.873493975903615,720575940603663276
291,5.728915662650603,720575940603663974
292,8.162650602409638,720575940603667884
293,8.957831325301205,720575940603672032
294,6.530120481927711,720575940603673056
295,7.331325301204819,720575940603673120
296,7.391566265060241,720575940603674656
297,4.283132530120482,720575940603676076
298,6.126506024096385,720575940603676448
299,7.753012048192771,720575940603676774
300,6.337349397590361,720575940603676844
301,7.951807228915663,720575940603683505
302,8.19277108433735,720575940603686624
303,7.048192771084337,720575940603687084
304,7.4879518072289155,720575940603688224
305,9.180722891566266,720575940603688226
306,7.728915662650603,720575940603692256
307,5.349397590361446,720575940603693158
308,7.710843373493976,720575940603695025
309,8.481927710843374,720575940603701472
310,8.710843373493976,720575940603707657
311,4.885542168674699,720575940603708350
312,7.813253012048193,720575940603713248
313,8.066265060240964,720575940603714272
314,9.36144578313253,720575940603714652
315,5.644578313253012,720575940603715296
316,9.006024096385541,720575940603718316
317,7.228915662650603,720575940603719614
318,7.457831325301205,720575940603719712
319,7.397590361445783,720575940603720294
320,7.409638554216867,720575940603721248
321,7.457831325301205,720575940603722412
322,8.740963855421686,720575940603727840
324,7.337349397590361,720575940603730144
325,7.0120481927710845,720575940603731168
326,6.126506024096385,720575940603739104
327,5.536144578313253,720575940603744992
328,8.46987951807229,720575940603747360
329,7.319277108433735,720575940603747616
330,7.337349397590361,720575940603751782
331,5.825301204819277,720575940603751857
332,7.620481927710843,720575940603757856
333,9.072289156626505,720575940603761836
334,9.126506024096386,720575940603763680
335,4.403614457831325,720575940603765280
336,3.753012048192771,720575940603765937
337,7.759036144578313,720575940603766374
338,5.945783132530121,720575940603767473
339,9.259036144578314,720575940603767980
340,8.403614457831326,720575940603768497
341,7.259036144578313,720575940603773798
343,9.036144578313253,720575940603784620
344,8.090361445783133,720575940603786686
345,6.198795180722891,720575940603789228
346,7.5,720575940603792352
347,6.734939759036145,720575940603792486
348,8.849397590361447,720575940603795116
349,9.379518072289157,720575940603797420
350,6.680722891566265,720575940603801056
351,9.036144578313253,720575940603801120
352,8.240963855421686,720575940603804350
353,7.831325301204819,720575940603804704
354,7.090361445783133,720575940603807422
355,8.53012048192771,720575940603809452
356,5.981927710843373,720575940603814060
357,9.042168674698795,720575940603817900
358,9.174698795180722,720575940603818464
360,8.433734939759036,720575940603821792
361,8.090361445783133,720575940603823136
362,8.259036144578314,720575940603823462
363,7.4879518072289155,720575940603825120
364,8.05421686746988,720575940603827633
366,6.590361445783133,720575940603829950
368,9.042168674698795,720575940603839753
369,8.897590361445783,720575940603841964
370,9.168674698795181,720575940603842476
371,9.090361445783133,720575940603842988
372,7.674698795180723,720575940603844017
373,8.873493975903614,720575940603851180
374,8.963855421686747,720575940603853090
375,6.608433734939759,720575940603853792
376,5.704819277108434,720575940603854182
377,6.9397590361445785,720575940603856352
378,9.180722891566266,720575940603859372
379,8.30722891566265,720575940603860000
380,9.042168674698795,720575940603865004
381,8.58433734939759,720575940603868081
382,6.843373493975903,720575940603870380
385,9.421686746987952,720575940603873033
386,8.885542168674698,720575940603873452
387,7.626506024096385,720575940603874494
388,7.228915662650603,720575940603874784
389,4.132530120481928,720575940603875616
390,7.397590361445783,720575940603877408
391,7.180722891566265,720575940603882174
392,7.409638554216867,720575940603882720
393,7.228915662650603,720575940603883232
394,9.301204819277109,720575940603884512
395,6.813253012048193,720575940603885856
396,7.825301204819277,720575940603886880
397,7.72289156626506,720575940603889086
398,8.343373493975903,720575940603891936
399,6.0843373493975905,720575940603893216
400,8.698795180722891,720575940603893280
401,8.957831325301205,720575940603895584
402,8.265060240963855,720575940603896748
403,6.801204819277109,720575940603899936
404,7.614457831325301,720575940603903264
405,9.289156626506024,720575940603904496
406,7.289156626506024,720575940603905312
407,9.036144578313253,720575940603909804
409,5.933734939759036,720575940603913760
410,9.168674698795181,720575940603915436
411,5.168674698795181,720575940603917158
412,9.355421686746988,720575940603917228
413,7.698795180722891,720575940603918769
414,8.397590361445783,720575940603919537
415,6.210843373493976,720575940603920928
416,9.24698795180723,720575940603923116
417,7.186746987951807,720575940603924512
418,7.240963855421687,720575940603925280
419,7.716867469879518,720575940603926188
420,8.066265060240964,720575940603930046
421,7.825301204819277,720575940603932448
422,8.41566265060241,720575940603932640
423,9.204819277108435,720575940603934892
424,8.975903614457831,720575940603935334
425,6.891566265060241,720575940603938238
426,9.30722891566265,720575940603940012
427,5.825301204819277,720575940603942334
428,8.265060240963855,720575940603942828
429,8.018072289156626,720575940603942846
430,7.831325301204819,720575940603942944
431,7.373493975903615,720575940603943456
