seed,cell_type,super_class,max_influence_log,in_group,group_status,combined_group
abdomen_multidendritic_neuron,AN00A002,ascending,4.615239321664877,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN00A006,ascending,5.417858855219283,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN00A009,ascending,2.1301988174350655,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN01A001,ascending,4.9194844522405425,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN01A006,ascending,4.053592009735137,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN01A014,ascending,4.87415861599262,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN01A021,ascending,8.46547033109424,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN01A033,ascending,6.165984920309814,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN01A049,ascending,2.2804161682229847,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN01A055,ascending,4.982846058580911,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN01B002,ascending,7.6515575503210265,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN01B004,ascending,6.134878508388876,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN01B005,ascending,3.061810234146364,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN01B011,ascending,2.2961645251911236,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN01B014,ascending,1.6008773753699863,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN01B018,ascending,2.0496084268180255,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN02A001,ascending,3.185405904164398,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN02A002,ascending,2.7582488966349565,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN02A005,ascending,1e-25,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN02A009,ascending,1e-25,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN02A016,ascending,6.44139460610581,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN02A017,ascending,1.0975216941860815,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN02A022,ascending,1e-25,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN02A025,ascending,3.6260807519465637,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN02A046,ascending,3.1873191081239796,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN03A002,ascending,3.637401932231228,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN03B009,ascending,2.8692389129192826,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN03B011,ascending,3.4117547889332123,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN03B039,ascending,1.0358251219026613,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN03B050,ascending,0.2592671657122416,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN03B094,ascending,2.4184640949058718,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN03B095,ascending,1.5993895967805791,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN04A001,ascending,3.3026910997605796,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN04B001,ascending,3.245988920359057,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN04B003,ascending,3.5211617402066757,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN04B004,ascending,2.4988588634060065,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN04B023,ascending,3.2280654704340606,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN04B051,ascending,3.7367906606847185,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B004,ascending,10.195197751183345,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B005,ascending,5.864826483659968,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B006,ascending,5.981686901343885,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B007,ascending,4.956552146773234,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B009,ascending,5.209333135670409,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B010,ascending,2.967574539358072,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B015,ascending,3.9032163403399025,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B017,ascending,4.195984665721294,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B021,ascending,5.59211321174595,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B023,ascending,4.015799066500506,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B024,ascending,5.9125052107091385,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B025,ascending,0.9284524771331952,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B026,ascending,2.2274907884205426,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B027,ascending,5.814784049579096,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B029,ascending,7.243255614889394,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B036,ascending,2.98590918460523,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B040,ascending,6.851641965892924,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B044,ascending,2.492750803811049,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B045,ascending,0.7318292871522907,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B046,ascending,8.127652612257018,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B047,ascending,3.6488982518621107,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B048,ascending,3.0451270168333977,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B049,ascending,3.2108718785790487,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B050,ascending,3.4226293997341593,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B052,ascending,1.7853439336185914,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B053,ascending,2.5958291687877413,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B054,ascending,4.255693557613782,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B056,ascending,1.604734870449235,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B058,ascending,3.0680808417209704,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B060,ascending,8.698626020074975,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B062,ascending,4.8519130695526265,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B063,ascending,0.7541811303549579,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B067,ascending,0.9910345018655882,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B068,ascending,6.047606194215785,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B069,ascending,3.56972141106802,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B071,ascending,2.505754482300837,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B076,ascending,4.893209694551974,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B078,ascending,3.725486176846111,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B083,ascending,3.0390264098122266,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B094,ascending,3.520336534412987,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B096,ascending,8.136907406703815,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B097,ascending,8.401236736545009,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B098,ascending,6.1409012765661615,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B099,ascending,6.558665778400993,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B100,ascending,6.05600619324067,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B101,ascending,5.531122098004484,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN05B102,ascending,3.669971826186309,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B103,ascending,4.6893091080931235,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B104,ascending,3.4100447942935403,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B105,ascending,4.879189344470689,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN05B106,ascending,3.6066330701283533,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A010,ascending,0.3881833008736386,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A015,ascending,2.3442163599649994,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A016,ascending,2.7652241703767295,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A017,ascending,1.1759590578707382,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A018,ascending,0.9835642594694711,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A026,ascending,0.7816112518780436,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A027,ascending,4.126979534346663,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A030,ascending,1.1159674789878125,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A062,ascending,0.7550603835636309,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A080,ascending,1.0695507294474282,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A092,ascending,0.6728679397015647,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A095,ascending,0.40567175342221873,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06A112,ascending,0.5598728977370087,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B002,ascending,3.812176150457276,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B005,ascending,3.217831279520606,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B007,ascending,4.052389982124424,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B011,ascending,3.921636645944119,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B012,ascending,2.9257925253493084,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B014,ascending,1.0425426936144966,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B015,ascending,3.958219332317853,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B023,ascending,4.152361866369407,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B025,ascending,0.6754159065296328,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B026,ascending,4.601510497489901,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B031,ascending,2.2368447833311826,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B034,ascending,4.45682213828082,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B037,ascending,1.69769234983724,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B039,ascending,2.612838016496198,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B040,ascending,2.160524861574771,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B042,ascending,1.2626312592082307,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B044,ascending,1.8089279111480892,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B045,ascending,0.48445495402492256,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B046,ascending,2.7589967687203156,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B048,ascending,0.3293541055868232,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B051,ascending,1.7716009786200395,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B068,ascending,0.6498481624147949,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN06B075,ascending,3.504304360011112,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B003,ascending,2.351556193174524,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B004,ascending,2.4070351943505095,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B005,ascending,3.369765192393089,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B011,ascending,5.121347464072485,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B013,ascending,2.761654157187003,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B015,ascending,2.3404106025340248,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B017,ascending,3.613147856901808,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B018,ascending,5.65707863260246,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN07B021,ascending,1.1939830726965681,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B024,ascending,3.677307759560737,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B025,ascending,1.7934779917220212,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B032,ascending,3.904051315772776,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B035,ascending,2.6822057587438835,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B036,ascending,3.478679891747987,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B037,ascending,2.987810982805982,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B040,ascending,2.5479831652158644,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B041,ascending,1.3783453512871624,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B042,ascending,2.224118559172293,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B043,ascending,1e-25,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B045,ascending,4.990010729101815,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B046,ascending,1.2769174572289899,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B049,ascending,2.4356813909786226,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B050,ascending,0.8992015398804298,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B051,ascending,2.005672550527102,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B052,ascending,1.9041725569320427,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B056,ascending,0.9711462739168937,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B057,ascending,0.36210517351860005,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B060,ascending,0.71781540260897,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B062,ascending,2.5530091249898064,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B063,ascending,0.3681162419556756,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B069,ascending,1.7651023031655804,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B070,ascending,2.8486987068856067,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B071,ascending,2.38198759578016,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B072,ascending,1.0857431689587465,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B076,ascending,0.9444582755019617,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B078,ascending,1.9085019637091918,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B082,ascending,1.249099121942045,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B085,ascending,1e-25,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B089,ascending,0.2538977552831767,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B091,ascending,0.2584257494587767,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B095,ascending,1.26607962126592,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN07B101,ascending,0.6312345421060996,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B005,ascending,2.838388166829141,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B007,ascending,1.8236408149945724,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B009,ascending,5.502563480757782,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B010,ascending,4.380648185048585,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B012,ascending,2.9709681584073735,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B013,ascending,3.543769863522101,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B014,ascending,2.9515557003878072,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B015,ascending,3.4824332234218964,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B016,ascending,3.5981475280937545,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B018,ascending,3.1229066279598,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B022,ascending,2.396858371765891,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B023,ascending,6.310839671794881,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN08B024,ascending,1.6732987039648357,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B025,ascending,2.1924900538134295,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B026,ascending,3.8441273888796132,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B027,ascending,2.5887334899666,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B028,ascending,1.961406599297618,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B031,ascending,2.9635860768925717,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B034,ascending,6.250729783776247,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN08B041,ascending,3.12138206278237,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B043,ascending,2.0864804602645037,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B047,ascending,0.8575974937349322,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B048,ascending,5.786142495284899,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN08B049,ascending,3.6955099238859006,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B050,ascending,3.131481829234847,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B057,ascending,2.313188675778239,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B059,ascending,2.921838124692286,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B061,ascending,1.9758530661422107,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B066,ascending,1.6911948422965573,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B069,ascending,1.8855639706127825,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B071,ascending,1.5490231435969903,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B079,ascending,1.4561981509280777,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B081,ascending,4.782119002091328,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B086,ascending,3.8611380487120535,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B089,ascending,5.164534513738623,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B094,ascending,4.314496977880282,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B095,ascending,3.7277515488145596,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B096,ascending,1.7831071455989083,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B097,ascending,3.236326669281805,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B098,ascending,3.9226701231719048,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B099,ascending,5.097399973991994,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B100,ascending,3.4582170821781517,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B101,ascending,3.408484102246433,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B102,ascending,3.5235271024995782,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B106,ascending,3.086066457235173,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B107,ascending,1.2734363650213396,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B109,ascending,6.167092921111472,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN08B110,ascending,1.6801330675471249,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B112,ascending,3.3547030799823716,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN08B113,ascending,4.840534755519258,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09A005,ascending,4.7164521353021165,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09A007,ascending,4.564358608080251,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B001,ascending,1.3549662195202288,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B002,ascending,2.8464547008297068,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B003,ascending,4.620403566628681,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B004,ascending,3.9193639943135956,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B006,ascending,3.1715997139414824,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B007,ascending,1.9340732254188744,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B009,ascending,6.927185287845084,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN09B011,ascending,1.9896877714012007,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B012,ascending,5.067727409442213,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B013,ascending,5.493472881322077,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B014,ascending,3.859880929875125,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B015,ascending,2.654311814648729,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B016,ascending,5.030418313357064,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B018,ascending,10.809028714250454,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN09B019,ascending,4.119032296751794,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B020,ascending,4.538522776040207,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B021,ascending,2.8774722491565647,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B023,ascending,6.8360068286584195,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN09B024,ascending,4.572088987385968,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B026,ascending,2.0227547812997884,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B027,ascending,6.042502183817895,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN09B028,ascending,3.5121154256114195,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B029,ascending,4.8343514734345305,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B030,ascending,3.2385411878421024,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B031,ascending,2.7183239120056477,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B032,ascending,3.031885787657803,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B033,ascending,4.791906981255455,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B034,ascending,2.043704254347894,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B035,ascending,2.986060653857262,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B036,ascending,3.6586496017686265,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B037,ascending,5.417224214934716,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B040,ascending,3.278000970090133,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN09B042,ascending,10.549351807471728,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN09B044,ascending,1.7626430024750768,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B008,ascending,1.826439440079124,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B015,ascending,7.244713111968064,TRUE,above threshold,ascending above threshold
abdomen_multidendritic_neuron,AN10B017,ascending,0.5174774512263376,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B018,ascending,2.2535776052115466,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B019,ascending,3.057715971408058,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B020,ascending,1.8223888955580492,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B021,ascending,2.576239232461184,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B022,ascending,1.981303492218455,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B024,ascending,2.4826624668254453,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B027,ascending,1.8529392310434112,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B029,ascending,3.8423663422516583,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B031,ascending,2.7858565638656643,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B033,ascending,2.8839008667658526,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B034,ascending,2.693511693981087,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B037,ascending,4.603591941214749,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B039,ascending,4.099869272864801,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B045,ascending,3.6495199313270454,FALSE,below threshold,ascending below threshold
abdomen_multidendritic_neuron,AN10B046,ascending,2.897540445787456,FALSE,below threshold,ascending below threshold
