display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
leg_motor_neuron,720575941443907754,3806,trochanter_extensor_LinJ,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,acetylcholine,,middle_leg
leg_motor_neuron,720575941461333648,4008,tergotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,,front_leg
leg_motor_neuron,720575941720479034,5278,trochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
leg_motor_neuron,720575941639506207,5285,tergotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,,front_leg
leg_motor_neuron,720575941516874094,5303,sternotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,,front_leg
leg_motor_neuron,720575941454830131,5329,accessory_tibia_flexor_A,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,acetylcholine,,hind_leg
leg_motor_neuron,720575941639281525,5378,tibia_extensor_FETi,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
leg_motor_neuron,720575941487752144,5390,tibia_flexor,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
leg_motor_neuron,720575941632311739,5419,accessory_trochanter_flexor,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,acetylcholine,,hind_leg
leg_motor_neuron,720575941687653238,5464,trochanter_extensor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
leg_motor_neuron,720575941415020572,5636,long_tendon_muscle_ltm_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
leg_motor_neuron,720575941431160824,5642,tibia_flexor,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
leg_motor_neuron,720575941531195595,7486,trochanter_flexor_ventrolateral_ribbon,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,acetylcholine,,hind_leg
leg_motor_neuron,720575941508440193,8279,tibia_flexor_Fast,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,acetylcholine,,hind_leg
leg_motor_neuron,720575941521190835,8294,tibia_flexor,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,acetylcholine,,hind_leg
leg_motor_neuron,720575941549456673,8306,long_tendon_muscle_ltm_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,acetylcholine,,hind_leg
