display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
LPLC1,720575941438235154,65916,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
LPLC2,720575941475902750,67261,LPLC2,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
LPLC2,720575941504320677,67273,LPLC2,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
LPLC2,720575941529483192,67277,LPLC2,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
LPLC1,720575941647034056,67280,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
Nod3,720575941571111794,67527,Nod3,lobula_plate_tangential_cell,,visual_projection,,right,acetylcholine,,
LPLC1,720575941460882445,68654,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
LPLC1,720575941492154165,68665,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
LPLC1,720575941484864262,69136,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
LPLC2,720575941491564853,71542,LPLC2,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
LPLC1,720575941482189186,73340,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941544211548,73343,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC2,720575941664770940,73429,LPLC2,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
LPLC1,720575941482066306,73453,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC2,720575941591098764,73470,LPLC2,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941657218004,74037,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941492346574,74665,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941529725368,80731,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC2,720575941660101712,80816,LPLC2,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941545221481,81407,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941532745347,87469,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC2,720575941604924406,87830,LPLC2,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941692494555,89092,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941441276507,91816,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941405747568,91821,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941523776843,91830,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941436618638,91890,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,left,acetylcholine,,
LPLC1,720575941591963499,118523,LPLC1,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
LPLC2,720575941665212796,118527,LPLC2,lobula_plate_lobula_columnar,,visual_projection,,right,acetylcholine,,
DN,720575941586006111,17,DNp103,descending_neuron,,descending,threat response,left,acetylcholine,,
DN,720575941595193558,91,DNp35,descending_neuron,,descending,threat response,right,acetylcholine,,
DN,720575941558607396,502,DNp03,descending_neuron,,descending,flight steering 1,right,acetylcholine,,
DN,720575941539809997,613,DNp03,descending_neuron,,descending,flight steering 1,left,acetylcholine,,
DN,720575941657879576,42189,DNp06,descending_neuron,,descending,threat response,right,acetylcholine,,
DN,720575941633206944,11,DNp103,descending_neuron,,descending,threat response,right,acetylcholine,,
DN,720575941611791590,88,DNp06,descending_neuron,,descending,threat response,left,acetylcholine,,
DN,720575941578384629,320,DNpe025,descending_neuron,,descending,postural control,right,acetylcholine,,
DN,720575941559874831,588,DNp04,descending_neuron,,descending,threat response,right,acetylcholine,,
DN,720575941583264121,684,DNp04,descending_neuron,,descending,threat response,left,acetylcholine,,
