display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
DNp38,720575941502734475,379,DNp38,descending_neuron,descending_neuron,descending,threat response,left,acetylcholine,unknown,
DNp38,720575941413189999,470,DNp38,descending_neuron,descending_neuron,descending,threat response,right,acetylcholine,unknown,
DNg100,720575941626500746,3,DNg100,descending_neuron,descending_neuron,descending,walking,left,acetylcholine,unknown,
DNg100,720575941500851362,6,DNg100,descending_neuron,descending_neuron,descending,walking,right,acetylcholine,unknown,
AN09B029_b,720575941594293032,976,AN09B029_b,ascending_neuron,ascending_neuron,ascending,taste-touch,left,acetylcholine,unknown,
AN09B029_b,720575941484372221,1022,AN09B029_b,ascending_neuron,ascending_neuron,ascending,taste-touch,right,acetylcholine,unknown,
AN02A002,720575941474101344,41932,AN02A002,ascending_neuron,ascending_neuron,ascending,walking,left,glutamate,unknown,
AN02A002,720575941483106243,42001,AN02A002,ascending_neuron,ascending_neuron,ascending,walking,left,glutamate,unknown,
IN18B011,720575941592931112,106424,IN18B011,ventral_nerve_cord_centrifugal,ventral_nerve_cord_bilateral_interconnecting,ventral_nerve_cord_intrinsic,,left,acetylcholine,unknown,
IN18B011,720575941508299554,107997,IN18B011,ventral_nerve_cord_centrifugal,ventral_nerve_cord_bilateral_interconnecting,ventral_nerve_cord_intrinsic,,right,acetylcholine,unknown,
antagonistic_leg_motor_neuron,720575941496173947,3695,long_tendon_muscle_ltm_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
antagonistic_leg_motor_neuron,720575941511197516,3701,long_tendon_muscle_B_femur,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,gaba,,front_leg
antagonistic_leg_motor_neuron,720575941692129243,3727,sternal_anterior_rotator_miller_31,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,,front_leg
antagonistic_leg_motor_neuron,720575941524748877,3733,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
antagonistic_leg_motor_neuron,720575941612256476,3779,accessory_tibia_flexor_A,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
antagonistic_leg_motor_neuron,720575941594091397,3805,trochanter_flexor_MesoAN,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
antagonistic_leg_motor_neuron,720575941443907754,3806,trochanter_extensor_LinJ,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,acetylcholine,,middle_leg
