display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
middle_leg_motor_neuron,720575941519971511,13241,accessory_tibia_flexor_B,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
hind_leg_motor_neuron,720575941574355016,18987,sternal_anterior_rotator_ventrolateral_ribbon,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,gaba,,hind_leg
hind_leg_motor_neuron,720575941447103669,19695,long_tendon_muscle_B_femur,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,gaba,,hind_leg
hind_leg_motor_neuron,720575941584932486,19700,accessory_tibia_flexor_A,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,gaba,,hind_leg
middle_leg_motor_neuron,720575941568355066,20630,sternal_anterior_rotator_MesoLN_ventral_1,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
middle_leg_motor_neuron,720575941505891422,20639,accessory_tibia_flexor_A,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
hind_leg_motor_neuron,720575941410034859,21169,accessory_tibia_flexor_A,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,hind_leg
middle_leg_motor_neuron,720575941573687049,21597,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
hind_leg_motor_neuron,720575941538992021,23455,sternal_anterior_rotator_ventrolateral_ribbon,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
middle_leg_motor_neuron,720575941519664856,23651,sternal_anterior_rotator_MesoLN_ventral_2,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
middle_leg_motor_neuron,720575941658392344,26276,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
middle_leg_motor_neuron,720575941556850771,41748,accessory_tibia_flexor_B,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
middle_leg_motor_neuron,720575941523135223,41765,accessory_tibia_flexor_A,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
