display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
oxygen_sensory,720575941570119162,2223,SAabg01,orphan_neuron,abdomen_oxygenation_neuron,sensory_ascending,,left,acetylcholine,abdomen,
oxygen_sensory,720575941534146994,2226,SAabg01,orphan_neuron,abdomen_oxygenation_neuron,sensory_ascending,,right,serotonin,abdomen,
oxygen_sensory,720575941733201963,2346,SAabg01,orphan_neuron,abdomen_oxygenation_neuron,sensory_ascending,,right,serotonin,abdomen,
oxygen_sensory,720575941574946299,2427,SAabg01,orphan_neuron,abdomen_oxygenation_neuron,sensory_ascending,,right,serotonin,abdomen,
oxygen_sensory,720575941412778897,2509,SAabg01,orphan_neuron,abdomen_oxygenation_neuron,sensory_ascending,,left,serotonin,abdomen,
aorta_sensory,720575941573599646,4996,CB0991,aorta_sensory_neuron,aorta_sensory_neuron,sensory,,left,serotonin,aorta,
aorta_sensory,720575941612304873,20057,CB0991,aorta_sensory_neuron,aorta_sensory_neuron,sensory,,right,serotonin,aorta,
aorta_sensory,720575941520532078,20575,CB0991,aorta_sensory_neuron,aorta_sensory_neuron,sensory,,right,serotonin,aorta,
aorta_sensory,720575941616011929,24512,CB0991,aorta_sensory_neuron,aorta_sensory_neuron,sensory,,left,serotonin,aorta,
aorta_sensory,720575941537147841,43950,CB0991,aorta_neuron,aorta_sensory_neuron,sensory,,,serotonin,aorta,
