display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
tibia_flexion_motor_neuron,720575941538082453,19691,tibia_flexor,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,gaba,,hind_leg
tibia_flexion_motor_neuron,720575941627566474,19699,tibia_flexor,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,gaba,,hind_leg
tibia_flexion_motor_neuron,720575941584932486,19700,accessory_tibia_flexor_A,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,gaba,,hind_leg
tibia_flexion_motor_neuron,720575941505891422,20639,accessory_tibia_flexor_A,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
tibia_flexion_motor_neuron,720575941602293177,20742,accessory_tibia_flexor_A,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,gaba,,hind_leg
tibia_flexion_motor_neuron,720575941410034859,21169,accessory_tibia_flexor_A,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,hind_leg
tibia_flexion_motor_neuron,720575941434753568,21505,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
tibia_flexion_motor_neuron,720575941685804044,21595,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
tibia_flexion_motor_neuron,720575941573687049,21597,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
tibia_flexion_motor_neuron,720575941641008741,21598,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
tibia_flexion_motor_neuron,720575941488205769,21910,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,acetylcholine,,front_leg
tibia_flexion_motor_neuron,720575941474499377,22746,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,middle_leg
tibia_flexion_motor_neuron,720575941515898873,23489,tibia_flexor,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
tibia_flexion_motor_neuron,720575941623218172,23776,tibia_flexor_Fast,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,gaba,,front_leg
tibia_flexion_motor_neuron,720575941658392344,26276,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_flexion_motor_neuron,720575941526437988,30632,accessory_tibia_flexor_A_slow,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,octopamine,,front_leg
tibia_flexion_motor_neuron,720575941643180901,36984,accessory_tibia_flexor_A,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,left,gaba,,front_leg
tibia_flexion_motor_neuron,720575941565553920,37764,accessory_tibia_flexor_C,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,front_leg
tibia_flexion_motor_neuron,720575941596095877,37931,accessory_tibia_flexor_C,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_flexion_motor_neuron,720575941459422623,38182,tibia_flexor_Fast,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_flexion_motor_neuron,720575941580731001,41761,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,front_leg
tibia_flexion_motor_neuron,720575941574626973,41763,tibia_flexor,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_flexion_motor_neuron,720575941523135223,41765,accessory_tibia_flexor_A,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
