display_name,root_id,cell_type,cell_class,cell_sub_class,super_class,super_cluster,side,neurotransmitter,body_part_sensory,body_part_effector
front_leg_motor_neuron,720575941639506207,tergotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941621725948,tarsus_depressor_dipalpha_ventralU,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941582911865,tergopleural_promotor_pleural_promotor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941469052535,femur_reductor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941501929010,long_tendon_muscle_A,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941527847608,sternal_adductor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,octopamine,unknown,front_leg
front_leg_motor_neuron,720575941642303944,tergotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941551356570,trochanter_flexor_VProN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941536923624,trochanter_flexor_ProAN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941455787245,sternal_anterior_rotator,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941548546696,pleural_remotor_and_abductor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941570833736,accessory_tibia_flexor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941563973174,femur_reductor_tiny,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,NA,unknown,front_leg
front_leg_motor_neuron,720575941498960546,tergopleural_promotor_pleural_promotor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941505660801,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941507031612,sternotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941583323358,accessory_tibia_flexor_C,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941531923147,sternal_anterior_rotator,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941516874094,sternotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941494164864,pleural_remotor_and_abductor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941508205185,femur_reductor_tiny,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,NA,unknown,front_leg
front_leg_motor_neuron,720575941479472258,accessory_tibia_flexor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941720492346,tarsus_depressor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941464925462,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941411838612,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,octopamine,unknown,front_leg
front_leg_motor_neuron,720575941402088304,sternal_posterior_rotator,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941611361811,tarsus_levator_D,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941464194902,accessory_tibia_flexor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941542454876,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941460703245,femur_reductor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941518851694,trochanter_flexor_ProAN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941527458562,trochanter_flexor_ProAN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941590872171,accessory_tibia_flexor_A,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941478577231,tibia_extensor_SETi,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941595856540,accessory_tibia_flexor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941486064962,femur_reductor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941561977088,tarsus_depressor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,octopamine,unknown,front_leg
front_leg_motor_neuron,720575941549009663,sternal_posterior_rotator,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941639281525,tibia_extensor_FETi,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941483515389,trochanter_extensor_LinJ,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
