display_name,root_id,cell_type,cell_class,cell_sub_class,super_class,super_cluster,side,neurotransmitter,body_part_sensory,body_part_effector
pC1,720575941481788802,pC1d,NA,NA,central_brain_intrinsic,NA,right,acetylcholine,unknown,NA
pC1,720575941432567511,pC1a,NA,NA,central_brain_intrinsic,NA,left,acetylcholine,unknown,NA
pC1,720575941660473680,pC1b,NA,NA,central_brain_intrinsic,NA,left,acetylcholine,unknown,NA
pC1,720575941437245216,pC1e,NA,NA,central_brain_intrinsic,NA,left,acetylcholine,unknown,NA
pC1,720575941704306650,pC1d,NA,NA,central_brain_intrinsic,NA,left,acetylcholine,unknown,NA
pC1,720575941539298709,pC1c,NA,NA,central_brain_intrinsic,NA,left,acetylcholine,unknown,NA
pC1,720575941612305325,pC1b,NA,NA,central_brain_intrinsic,NA,right,acetylcholine,unknown,NA
pC1,720575941488882384,pC1c,NA,NA,central_brain_intrinsic,NA,right,acetylcholine,unknown,NA
pC1,720575941611385674,pC1e,NA,NA,central_brain_intrinsic,NA,right,acetylcholine,unknown,NA
pC1,720575941368719223,pC1c,NA,NA,optic_lobe_intrinsic,NA,left,acetylcholine,unknown,NA
pC1,720575941555764307,pC1a,NA,NA,central_brain_intrinsic,NA,right,acetylcholine,unknown,NA
