display_name,root_id,cell_type,cell_class,cell_sub_class,super_class,super_cluster,side,neurotransmitter,body_part_sensory,body_part_effector
DNp10,720575941593683051,DNp10,descending_neuron,descending_neuron,descending,takeoff-landing,right,acetylcholine,unknown,NA
DNp10,720575941440683743,DNp10,descending_neuron,descending_neuron,descending,takeoff-landing,left,acetylcholine,unknown,NA
AN06B002,720575941633589179,AN06B002,ascending_neuron,ascending_neuron,ascending,takeoff-landing,left,gaba,unknown,NA
AN06B002,720575941455535923,AN06B002,ascending_neuron,ascending_neuron,ascending,takeoff-landing,left,gaba,unknown,NA
AN06B002,720575941454918195,AN06B002,ascending_neuron,ascending_neuron,ascending,takeoff-landing,right,gaba,unknown,NA
AN06B002,720575941626534090,AN06B002,ascending_neuron,ascending_neuron,ascending,takeoff-landing,right,gaba,unknown,NA
AN06B002,720575941653553169,AN06B002,ascending_neuron,ascending_neuron,ascending,takeoff-landing,right,gaba,unknown,NA
AN06B002,720575941440001343,AN06B002,ascending_neuron,ascending_neuron,ascending,takeoff-landing,left,gaba,unknown,NA
leg_flexor_motor,720575941612256476,accessory_tibia_flexor_A,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,unknown,hind_leg
leg_flexor_motor,720575941594091397,trochanter_flexor_MesoAN,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,glutamate,unknown,middle_leg
leg_flexor_motor,720575941656372304,trochanter_flexor_VProN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
leg_flexor_motor,720575941569766302,trochanter_flexor_MesoLN_ventral_5,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,glutamate,unknown,middle_leg
leg_flexor_motor,720575941487732432,accessory_tibia_flexor_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,unknown,hind_leg
leg_flexor_motor,720575941409035691,accessory_tibia_flexor_A,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,glutamate,unknown,hind_leg
leg_flexor_motor,720575941643248328,accessory_tibia_flexor_A,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,glutamate,unknown,hind_leg
leg_flexor_motor,720575941611369705,accessory_tibia_flexor_A,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,glutamate,unknown,middle_leg
leg_flexor_motor,720575941667370739,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
