display_name,root_id,cell_type,cell_class,cell_sub_class,super_class,super_cluster,side,neurotransmitter,body_part_sensory,body_part_effector
leg_nociceptor,720575941512261443,SAxx02,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory_ascending,NA,right,serotonin,hind_leg,NA
leg_nociceptor,720575941402226211,SAxx02,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory_ascending,NA,right,serotonin,hind_leg,NA
leg_nociceptor,720575941584961246,SAxx02,multidendritic_neuron,front_leg_multidendritic_neuron,sensory_ascending,NA,right,serotonin,front_leg,NA
leg_nociceptor,720575941486460813,SAxx02,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory_ascending,NA,left,serotonin,middle_leg,NA
leg_nociceptor,720575941552842579,SAxx02,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory_ascending,NA,left,serotonin,hind_leg,NA
leg_nociceptor,720575941483052541,SAxx02,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory_ascending,NA,left,serotonin,hind_leg,NA
leg_nociceptor,720575941451040122,SAxx02,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory_ascending,NA,left,serotonin,middle_leg,NA
leg_nociceptor,720575941474229297,SAxx02,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory_ascending,NA,right,serotonin,middle_leg,NA
leg_nociceptor,720575941447163317,SAxx02,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory_ascending,NA,right,serotonin,middle_leg,NA
leg_nociceptor,720575941473812576,SAxx02,multidendritic_neuron,front_leg_multidendritic_neuron,sensory_ascending,NA,left,serotonin,front_leg,NA
leg_nociceptor,720575941392665750,SAxx02,multidendritic_neuron,front_leg_multidendritic_neuron,sensory_ascending,NA,left,serotonin,front_leg,NA
leg_nociceptor,720575941536037362,SAxx02,multidendritic_neuron,front_leg_multidendritic_neuron,sensory_ascending,NA,right,serotonin,front_leg,NA
leg_nociceptor,720575941658631448,SNxx29,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory,NA,left,serotonin,middle_leg,NA
leg_nociceptor,720575941446305194,SNxx29,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory,NA,right,serotonin,middle_leg,NA
leg_nociceptor,720575941580643449,SNxx29,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory,NA,left,serotonin,hind_leg,NA
leg_nociceptor,720575941473329450,SNxx29,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory,NA,left,serotonin,middle_leg,NA
leg_nociceptor,720575941613453532,SNxx29,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory,NA,right,serotonin,hind_leg,NA
leg_nociceptor,720575941501195915,SNxx29,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory,NA,left,serotonin,middle_leg,NA
leg_nociceptor,720575941602922681,SNxx29,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_nociceptor,720575941507462750,SNxx29,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_nociceptor,720575941534090418,SNxx29,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_nociceptor,720575941591887656,SNxx29,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_nociceptor,720575941528930232,SNxx29,multidendritic_neuron,front_leg_multidendritic_neuron,sensory,NA,right,serotonin,front_leg,NA
leg_nociceptor,720575941651645937,SNxx29,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory,NA,right,serotonin,hind_leg,NA
leg_nociceptor,720575941550995967,SNxx29,multidendritic_neuron,front_leg_multidendritic_neuron,sensory,NA,left,serotonin,front_leg,NA
leg_nociceptor,720575941487039440,SNxx29,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory,NA,left,serotonin,hind_leg,NA
leg_nociceptor,720575941573383581,SNxx29,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory,NA,right,serotonin,middle_leg,NA
leg_nociceptor,720575941513651532,SNxx29,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory,NA,right,serotonin,hind_leg,NA
leg_nociceptor,720575941508171031,SNxx29,multidendritic_neuron,front_leg_multidendritic_neuron,sensory,NA,left,serotonin,front_leg,NA
leg_nociceptor,720575941534873432,SNxx29,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory,NA,left,serotonin,middle_leg,NA
leg_nociceptor,720575941580715641,SNxx29,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory,NA,left,serotonin,hind_leg,NA
leg_nociceptor,720575941426831444,SNxx29,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory,NA,right,serotonin,middle_leg,NA
ISN,720575941596535333,ISN,nutrient_sensory_neuron,hemolymph_sensory_neuron,sensory,NA,left,"octopamine,acetylcholine",hemolymph_sensory,NA
ISN,720575941595737814,ISN,nutrient_sensory_neuron,hemolymph_sensory_neuron,sensory,NA,NA,"octopamine,acetylcholine",hemolymph_sensory,NA
ISN,720575941500464353,ISN,nutrient_sensory_neuron,hemolymph_sensory_neuron,sensory,NA,left,"octopamine,acetylcholine",hemolymph_sensory,NA
ISN,720575941440766175,ISN,nutrient_sensory_neuron,hemolymph_sensory_neuron,sensory,NA,right,"octopamine,acetylcholine",hemolymph_sensory,NA
