UMAP1,UMAP2,id,neurotransmitter,side,region,super_class,hemilineage,cell_function,nerve,cell_sub_type,cell_class,cell_sub_class,cell_type,fafb_cell_type,manc_cell_type,super_cluster,st_cluster,manual_cluster,seed_12,pd_width,neck_group,group,label,cell_type_base,modality,cell_function_plot,clusterno,image_path,cosine_UMAP1,cosine_UMAP2,calculated_cluster,cluster,colours,pd_has_width,pd_size,image
31.00745474204947,-19.264889336718504,720575941351919408,acetylcholine,right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B018_A2,ascending_neuron,ascending_neuron,AN08B018,AN_AVLP_43,AN08B018,vibratory,vibratory (AN),AN_06,AN08B018_720575941351919408,0.47,OUT,ascending_OUT,NA,AN08B018,NA,NA,10,NA,18.358247547202936,39.31556237175161,10,AN_10,#695B52,TRUE,0.47,NA
-13.792568336868985,-42.89675769914526,720575941352057904,acetylcholine,right,central_brain,descending,PSp2,NA,NA,DNpe054,descending_neuron,descending_neuron,DNpe054,DNpe054,DNht001,head orienting,head orienting (DN),DN_02,DNpe054_720575941352057904,0.22,OUT,descending_OUT,NA,DNpe054,NA,NA,4,NA,-41.390457363075384,-7.096125956037698,4,DN_04,#947E6C,TRUE,0.22,NA
-0.5340869833476389,17.339295767651613,720575941352918576,Lk,left,central_brain,descending,MX3,neuromodulatory,NA,DNg70,descending_neuron,descending_neuron,DNg70,DNg70,DNxn180,feeding,feeding (DN),DN_05,DNg70_720575941352918576,0.64,IN,descending_IN,DNg70,DNg70,neuromodulatory,neuromodulatory,7,figures/schematics/umap_icons/neuromodulatory.svg,28.999284534507623,-14.453630323866067,7,DN_07,#BFB09A,TRUE,0.64,figures/schematics/umap_icons/neuromodulatory.svg
-7.335323940659269,8.28913917432886,720575941352944432,gaba,right,ventral_nerve_cord,ascending,17B,NA,NA,AN17B007,ascending_neuron,ascending_neuron,AN17B007,AN_AVLP_SAD_3,AN17B007,vibratory,vibratory (AN),AN_06,AN17B007_720575941352944432,0.5,IN,ascending_IN,NA,AN17B007,NA,NA,5,NA,17.329059391075006,30.993973855516256,5,AN_05,#D24A2C,TRUE,0.5,NA
16.45817839012076,10.723018072949465,720575941353080624,acetylcholine,right,central_brain,descending,putative_primary,NA,NA,DNge036,descending_neuron,descending_neuron,DNge036,DNge036,DNfl042,walking,walking (DN),DN_09,DNge036_720575941353080624,NA,IN,descending_IN,NA,DNge036,NA,NA,9,NA,-4.940694541877875,-1.5050544695646144,9,DN_09,#E42E2E,FALSE,0.5,NA
16.461001266097323,-33.16872272600073,720575941353112112,acetylcholine,left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B046,ascending_neuron,ascending_neuron,AN07B046,AN_GNG_179,AN07B046,flight steering 2,flight steering 2 (AN),AN_12,AN07B046_720575941353112112,0.39,OUT,ascending_OUT,NA,AN07B046,NA,NA,11,NA,-29.940864772743353,15.60170281364614,11,AN_11,#FE4545,TRUE,0.39,NA
29.359310973738925,-1.526480413569395,720575941353247536,acetylcholine,right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B046_T2,ascending_neuron,ascending_neuron,AN10B046,AN_GNG_165,AN10B046,proprioceptive,proprioceptive (AN),AN_16,AN10B046_720575941353247536,NA,OUT,ascending_OUT,NA,AN10B046,NA,NA,16,NA,22.28227403646075,19.62786782219106,16,AN_16,#F36237,FALSE,0.5,NA
4.915195811843172,54.41821422468286,720575941353771056,acetylcholine,left,central_brain,descending,LB7__prim,NA,NA,DNge100,descending_neuron,descending_neuron,DNge100,DNge100,DNg47,walking,walking (DN),DN_09,DNge100_720575941353771056,NA,IN,descending_IN,NA,DNge100,NA,NA,9,NA,50.0142743874129,-10.91213881538218,9,DN_09,#E42E2E,FALSE,0.5,NA
-10.162758957291349,11.782314680920656,720575941353897264,acetylcholine,right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B097_A1,ascending_neuron,ascending_neuron,AN05B097,AN_GNG_SAD_5,AN05B097,feeding,feeding (AN),AN_05,AN05B097_720575941353897264,0.58,IN,ascending_IN,NA,AN05B097,NA,NA,1,NA,9.99175146108233,-28.108214254835307,1,AN_01,#EC9832,TRUE,0.58,NA
-4.3724616874701825,8.219613455639895,720575941354281776,glutamate,right,central_brain,descending,putative_primary,neuromodulatory,NA,DNc01,descending_neuron,descending_neuron,DNc01,DNc01,DNc01,probing,probing (DN),DN_01,DNc01_720575941453986729,0.71,OUT,descending_OUT,DNc01,DNc01,neuromodulatory,neuromodulatory,3,figures/schematics/umap_icons/neuromodulatory.svg,32.808883457237116,-13.605425711134133,3,DN_03,#F7BA3C,TRUE,0.71,figures/schematics/umap_icons/neuromodulatory.svg
-21.47582925453256,-16.7563615809812,720575941390285462,acetylcholine,right,central_brain,descending,LB12,NA,NA,DNg05_b,descending_neuron,descending_neuron,DNg05_b,DNg05_b,DNg05,flight steering 1,flight steering 1 (DN),DN_14,DNg05_b_720575941390285462,0.29,IN,descending_IN,NA,DNg05,NA,NA,12,NA,-23.03047582621015,-10.97024428413218,12,DN_12,#FBCD5A,TRUE,0.29,NA
-1.8008874763495768,-28.193993188036863,720575941390308246,acetylcholine,left,central_brain,descending,LB7,NA,NA,DNge118,descending_neuron,descending_neuron,DNge118,DNge118,DNut054,head orienting,head orienting (DN),DN_02,DNge118_720575941390308246,0.32,IN,descending_IN,NA,DNge118,NA,NA,4,NA,-32.73663732523359,-0.2545871095449305,4,DN_04,#947E6C,TRUE,0.32,NA
2.765220273589388,-29.668093300951902,720575941390604438,acetylcholine,right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B072_T1,ascending_neuron,ascending_neuron,AN07B072,auto:AN_GNG_175,AN07B072,head orienting,head orienting (AN),AN_02,NA_720575941390604438,0.48,OUT,ascending_OUT,NA,AN07B072,NA,NA,4,NA,-36.16122838968671,3.0816232009142066,4,AN_04,#947E6C,TRUE,0.48,NA
3.3615406642906818,-31.96950397600073,720575941390619140,gaba,right,central_brain,descending,LB6,reaching,NA,DNg10,descending_neuron,descending_neuron,DNg10,auto:DNg10,DNg10,head orienting,head orienting (DN),DN_02,DNg10_720575941390619140,0.31,IN,descending_IN,DNg10,DNg10,NA,NA,4,NA,-42.30728551859296,6.808958653947654,4,DN_04,#947E6C,TRUE,0.31,NA
1.6850391517632162,-12.705317116869871,720575941390623382,acetylcholine,right,central_brain,descending,putative_primary,flight,NA,DNp20,descending_neuron,descending_neuron,DNp20,DNp20,DNp20,head orienting,head orienting (DN),DN_02,DNp20_720575941390623382,1.34,IN,descending_IN,DNp20,DNp20,flight,flight,6,figures/schematics/umap_icons/flight.svg,-30.277067394203314,-4.14688813255137,6,DN_06,#4D9C3C,TRUE,1.34,figures/schematics/umap_icons/flight.svg
30.297039855574862,20.821792029248293,720575941390722710,acetylcholine,right,central_brain,descending,MX12,grooming,NA,DNge025,descending_neuron,descending_neuron,DNge025,DNge025,DNg12,grooming,grooming (DN),DN_17,DNge025_720575941390722710,0.26,OUT,descending_OUT,DNge025,DNge025,NA,NA,18,NA,-8.047370643562445,-7.868016596296487,18,DN_18,#52AE4E,TRUE,0.26,NA
32.67812620506216,-6.157753564013426,720575941391682052,acetylcholine,left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B047_T3,ascending_neuron,ascending_neuron,AN10B047,AN_AVLP_28,AN10B047,proprioceptive,proprioceptive (AN),AN_16,AN10B047_720575941391682052,0.38,OUT,ascending_OUT,NA,AN10B047,NA,NA,10,NA,21.80432870870196,27.081095819017232,10,AN_10,#695B52,TRUE,0.38,NA
28.85736929283072,22.25497569929224,720575941391756548,acetylcholine,left,central_brain,descending,MX12,NA,NA,DNfl028,descending_neuron,descending_neuron,DNfl028,auto:DNg12_b,DNfl028,grooming,grooming (DN),DN_17,DNfl028_720575941391756548,0.36,IN,descending_IN,NA,DNfl028,NA,NA,18,NA,-7.697353095955023,-10.645891066053567,18,DN_18,#52AE4E,TRUE,0.36,NA
9.541277755355136,-35.067026711596434,720575941392278678,acetylcholine,left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B089,ascending_neuron,ascending_neuron,AN07B089,NA,AN07B089,flight steering 2,flight steering 2 (AN),AN_12,AN07B089_720575941392278678,0.36,OUT,ascending_OUT,NA,AN07B089,NA,NA,11,NA,-35.908470363563666,10.685747270128074,11,AN_11,#FE4545,TRUE,0.36,NA
15.357827056502597,-33.6905656825437,720575941392742148,acetylcholine,left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B079_b,ascending_neuron,ascending_neuron,AN08B079_b,AN_GNG_VES_9,AN08B071,flight steering 2,flight steering 2 (AN),AN_12,AN_GNG_VES_9_720575941392742148,NA,IN,ascending_IN,NA,AN08B079,NA,NA,11,NA,-32.05842420572675,15.584919099351707,11,AN_11,#FE4545,FALSE,0.5,NA
-26.67193521156381,-17.175812340868895,720575941392812548,acetylcholine,right,central_brain,descending,putative_primary,NA,NA,DNp26,descending_neuron,descending_neuron,DNp26,DNp26,DNp26,flight steering 1,flight steering 1 (DN),DN_14,DNp26_720575941392812548,NA,IN,descending_IN,NA,DNp26,NA,NA,12,NA,-21.4356882285539,-6.742227430799661,12,DN_12,#FBCD5A,FALSE,0.5,NA
-13.420088898087247,-42.44579563249487,720575941393196950,acetylcholine,right,central_brain,descending,PSp2,NA,NA,DNpe008,descending_neuron,descending_neuron,DNpe008,DNpe008,DNht001,head orienting,head orienting (DN),DN_02,DNpe054_720575941393196950,0.24,OUT,descending_OUT,NA,DNpe008,NA,NA,4,NA,-41.86629125589765,-6.770400877454934,4,DN_04,#947E6C,TRUE,0.24,NA
-4.838001858139738,7.445939921246584,720575941393242628,Dsk,right,central_brain,descending,putative_primary,hunger,NA,DNp30,descending_neuron,descending_neuron,DNp30,DNp30,DNp30,probing,probing (DN),DN_01,DNp30_720575941393242628,NA,OUT,descending_OUT,DNp30,DNp30,hunger,hunger,3,figures/schematics/umap_icons/hunger.svg,14.149088649803033,-5.313727732160745,3,DN_03,#F7BA3C,FALSE,0.5,figures/schematics/umap_icons/hunger.svg
14.209305633162753,-35.34527835954565,720575941393354390,acetylcholine,left,ventral_nerve_cord,ascending,19B,NA,NA,AN19B106,ascending_neuron,ascending_neuron,AN19B106,NA,AN19B106,flight steering 2,flight steering 2 (AN),AN_12,AN19B106_720575941393354390,0.32,OUT,ascending_OUT,NA,AN19B106,NA,NA,11,NA,-26.52668592447675,17.252408151170552,11,AN_11,#FE4545,TRUE,0.32,NA
16.557938445662753,-32.64080295671362,720575941393488790,acetylcholine,left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B046,ascending_neuron,ascending_neuron,AN07B046,AN_GNG_179,AN07B046,flight steering 2,flight steering 2 (AN),AN_12,AN07B046_720575941393488790,0.38,IN,ascending_IN,NA,AN07B046,NA,NA,11,NA,-30.259050579017767,15.117468957444968,11,AN_11,#FE4545,TRUE,0.38,NA
-20.149628769303067,19.19617404829126,720575941393722006,acetylcholine,right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B081,ascending_neuron,ascending_neuron,AN08B081,NA,AN08B081,threat response,threat response (AN),AN_07,AN08B081_720575941393722006,0.58,OUT,ascending_OUT,NA,AN08B081,NA,NA,8,NA,12.55314233785235,-14.095242376783547,8,AN_08,#51B07B,TRUE,0.58,NA
-4.358913790131315,0.05983605276208698,720575941393745046,acetylcholine,right,ventral_nerve_cord,ascending,04A,NA,NA,AN04A001_T2,ascending_neuron,ascending_neuron,AN04A001,AN_GNG_165,AN04A001,takeoff-landing,takeoff-landing (AN),AN_03,AN04A001_720575941393745046,1.21,IN,ascending_IN,NA,AN04A001,NA,NA,2,NA,5.384046821647516,-0.9754775123388147,2,AN_02,#298ABB,TRUE,1.21,NA
4.362481940840975,11.44455852399927,720575941393748630,acetylcholine,right,ventral_nerve_cord,ascending,01A,NA,NA,AN01A006,ascending_neuron,ascending_neuron,AN01A006,AN_GNG_48,AN01A006,probing,probing (AN),AN_01,AN01A006_720575941393748630,0.57,IN,ascending_IN,NA,AN01A006,NA,NA,1,NA,1.2118672419127139,-3.8819950775892114,1,AN_01,#EC9832,TRUE,0.57,NA
17.8988312374108,38.4953474033938,720575941393864342,gaba,right,ventral_nerve_cord,ascending,TBD,NA,NA,ANXXX041,ascending_neuron,ascending_neuron,ANXXX041,AN_GNG_123,ANXXX041,tactile,tactile (AN),AN_13,ANXXX041_720575941393864342,0.47,OUT,ascending_OUT,NA,ANXXX041,NA,NA,13,NA,39.54824808126055,8.295150880357566,13,AN_13,#48A9D9,TRUE,0.47,NA
-12.068668495560392,27.581103705273684,720575941394119830,acetylcholine,right,central_brain,descending,PSp3,walking,NA,DNp42,descending_neuron,descending_neuron,DNp42,DNp42,DNp42,threat response,threat response (DN),DN_07,DNp42_720575941394119830,NA,IN,descending_IN,DNp42,DNp42,walking,walking,8,figures/schematics/umap_icons/walking.svg,21.325771122032037,-7.313063497999368,8,DN_08,#51B07B,FALSE,0.5,figures/schematics/umap_icons/walking.svg
-15.776568542862638,-2.2045439254178447,720575941394131094,serotonin,left,central_brain,descending,MX0__prim,reproduction,NA,DNg26,descending_neuron,descending_neuron,DNg26,DNg26,DNg26,visceral control,visceral control (DN),DN_08,DNg26_720575941394131094,0.46,IN,descending_IN,DNg26,DNg26,reproduction,reproduction,3,figures/schematics/umap_icons/reproduction.svg,-0.1867181521121351,-27.222288961866557,3,DN_03,#F7BA3C,TRUE,0.46,figures/schematics/umap_icons/reproduction.svg
-24.991442810440763,-16.557480431689207,720575941394278916,glutamate,left,central_brain,descending,putative_primary,NA,NA,DNbe004,descending_neuron,descending_neuron,DNbe004,DNbe004,DNb07,flight steering 1,flight steering 1 (DN),DN_14,DNbe004_720575941535245034,NA,OUT,descending_OUT,NA,DNbe004,NA,NA,12,NA,-21.303854198402533,-8.628753538587747,12,DN_12,#FBCD5A,FALSE,0.5,NA
-11.649356018448575,-1.1941631804837627,720575941394289668,acetylcholine,left,central_brain,descending,putative_primary,NA,NA,DNpe055,descending_neuron,descending_neuron,DNpe055,DNpe055,DNxn102,takeoff-landing,takeoff-landing (DN),DN_03,DNpe055_720575941471238263,0.63,OUT,descending_OUT,NA,DNpe055,NA,NA,1,NA,7.015339164787164,-10.033517714002786,1,DN_01,#EC9832,TRUE,0.63,NA
1.0537835250847494,-2.095065928591673,720575941394658198,gaba,right,central_brain,descending,LB3__prim,NA,NA,DNge043,descending_neuron,descending_neuron,DNge043,DNge043,DNg37,head orienting,head orienting (DN),DN_02,DNge043_720575941557943155,0.65,OUT,descending_OUT,NA,DNge043,NA,NA,4,NA,-13.314680309242377,8.01355469658071,4,DN_04,#947E6C,TRUE,0.65,NA
-6.017961155319914,2.6047009457216816,720575941398969123,acetylcholine,right,central_brain,descending,LB12,NA,NA,DNg02_d,descending_neuron,descending_neuron,DNg02_d,DNg02_d,NA,flight power,flight power (DN),DN_15,NA,0.51,OUT,descending_OUT,NA,DNg02,flight,flight,6,figures/schematics/umap_icons/flight.svg,-13.92762109751142,-19.46816718147105,6,DN_06,#4D9C3C,TRUE,0.51,figures/schematics/umap_icons/flight.svg
8.289468635176913,6.543421648846682,720575941399042851,acetylcholine,left,central_brain,descending,putative_primary,NA,NA,DNge077,descending_neuron,descending_neuron,DNge077,DNge077,DNfl025,takeoff-landing,takeoff-landing (DN),DN_03,DNge077_720575941399042851,0.48,IN,descending_IN,NA,DNge077,NA,NA,7,NA,0.5504733014639529,-0.5814526037961817,7,DN_07,#BFB09A,TRUE,0.48,NA
17.681517470931308,12.812099837170656,720575941399099427,acetylcholine,right,central_brain,descending,putative_primary,NA,NA,DNfl033,descending_neuron,descending_neuron,DNfl033,auto:DNg37,DNfl033,walking,walking (DN),DN_09,DNfl033_720575941399099427,0.53,IN,descending_IN,NA,DNfl033,NA,NA,9,NA,-4.7801339339677185,-3.488089676359353,9,DN_09,#E42E2E,TRUE,0.53,NA
28.653601516341464,21.84747829328638,720575941399380515,acetylcholine,right,central_brain,descending,MX12,grooming,NA,DNg12_e,descending_neuron,descending_neuron,DNg12_e,DNg12_e,DNg12,grooming,grooming (DN),DN_17,DNg12_e_720575941399380515,0.34,IN,descending_IN,DNg12_e,DNg12,grooming,grooming,18,figures/schematics/umap_icons/grooming.svg,-7.8443147849503845,-11.035557623365579,18,DN_18,#52AE4E,TRUE,0.34,figures/schematics/umap_icons/grooming.svg
5.400827277755037,-34.39213047136206,720575941399595555,gaba,left,ventral_nerve_cord,ascending,06A,NA,NA,AN06A062,ascending_neuron,ascending_neuron,AN06A062,NA,AN06A062,flight steering 2,flight steering 2 (AN),AN_12,AN06A062_720575941399595555,0.43,IN,ascending_IN,NA,AN06A062,NA,NA,11,NA,-37.97553274149335,7.958415631791892,11,AN_11,#FE4545,TRUE,0.43,NA
2.2697623859398517,-22.112612343920652,720575941400285475,acetylcholine,right,central_brain,descending,LB7__prim,NA,NA,DNge125,descending_neuron,descending_neuron,DNge125,DNge125,DNnt020,head orienting,head orienting (DN),DN_02,DNge125_720575941400285475,0.59,IN,descending_IN,NA,DNge125,NA,NA,4,NA,-31.047920436805853,-1.4724353508741237,4,DN_04,#947E6C,TRUE,0.59,NA
2.574281562423006,-21.78000888933081,720575941400290851,gaba,right,central_brain,descending,putative_primary,NA,NA,DNg49,descending_neuron,descending_neuron,DNg49,DNg49,DNg49,head orienting,head orienting (DN),DN_02,DNg49_720575941400290851,0.55,IN,descending_IN,NA,DNg49,NA,NA,4,NA,-29.279869289344916,-2.0026906685621118,4,DN_04,#947E6C,TRUE,0.55,NA
8.169091094588534,9.712746046887453,720575941400319779,acetylcholine,right,ventral_nerve_cord,ascending,08B,puff,NA,AN08B022_T1,ascending_neuron,ascending_neuron,AN08B022,AN_VES_GNG_7,AN08B022,takeoff-landing,takeoff-landing (AN),AN_03,AN08B022_720575941400319779,0.35,IN,ascending_IN,AN08B022,AN08B022,NA,NA,2,NA,10.545030384116998,4.7092968268602515,2,AN_02,#298ABB,TRUE,0.35,NA
29.93029104576041,2.414250754223879,720575941401375011,acetylcholine,left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B051,ascending_neuron,ascending_neuron,AN10B051,AN_AVLP_51,AN10B051,proprioceptive,proprioceptive (AN),AN_16,AN10B051_720575941401375011,0.26,OUT,ascending_OUT,NA,AN10B051,NA,NA,16,NA,24.55665567403399,21.440297250291646,16,AN_16,#F36237,TRUE,0.26,NA
-3.265233408356413,18.603125952588137,720575941401738787,acetylcholine,left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B023,ascending_neuron,ascending_neuron,AN08B023,AN_GNG_165,auto:AN08B023,probing,probing (AN),AN_01,AN_GNG_165_720575941401738787,NA,IN,ascending_IN,NA,AN08B023,NA,NA,1,NA,17.762454776817194,-7.590668554762063,1,AN_01,#EC9832,FALSE,0.5,NA
-20.60750306739877,-16.401886559618895,720575941401753635,acetylcholine,left,central_brain,descending,LB12,NA,NA,DNg06,descending_neuron,descending_neuron,DNg06,DNg06,DNxn100,flight power,flight power (DN),DN_15,DNg06_720575941401753635,NA,OUT,descending_OUT,NA,DNg06,NA,NA,6,NA,-20.4912244986955,-13.209306593397317,6,DN_06,#4D9C3C,FALSE,0.5,NA
11.911422599410312,6.791246794568117,720575941401766435,acetylcholine,left,central_brain,descending,putative_primary,NA,NA,DNbe007,descending_neuron,descending_neuron,DNbe007,DNbe007,DNxl082,walking,walking (DN),DN_09,DNbe007_720575941401766435,NA,IN,descending_IN,NA,DNbe007,NA,NA,9,NA,-0.18318162972367685,6.61514389946157,9,DN_09,#E42E2E,FALSE,0.5,NA
2.042211879348055,19.04667034040552,720575941401783587,acetylcholine,left,ventral_nerve_cord,ascending,TBD,NA,NA,ANXXX196,ascending_neuron,ascending_neuron,ANXXX196,AN_GNG_SAD_6,AN09B042,feeding,feeding (AN),AN_05,AN_GNG_SAD_6_720575941401783587,0.39,OUT,ascending_OUT,NA,ANXXX196,NA,NA,7,NA,29.009622364097467,-11.615727301099954,7,AN_07,#BFB09A,TRUE,0.39,NA
9.51713072166373,-29.133886910571043,720575941401786403,acetylcholine,right,central_brain,descending,putative_primary,NA,NA,DNpe004,descending_neuron,descending_neuron,DNpe004,DNpe004,DNut042,head orienting,head orienting (DN),DN_02,DNpe004_720575941401786403,NA,IN,descending_IN,NA,DNpe004,NA,NA,4,NA,-29.73215696329511,8.648807649156394,4,DN_04,#947E6C,FALSE,0.5,NA
-11.258690964127286,16.694922827588137,720575941401813027,gaba,right,ventral_nerve_cord,ascending,17B,NA,NA,AN17B002,ascending_neuron,ascending_neuron,AN17B002,AN_GNG_AMMC_1,AN17B002,vibratory,vibratory (AN),AN_18,AN17B002_720575941401813027,0.63,IN,ascending_IN,NA,AN17B002,NA,NA,3,NA,15.270943431907526,20.155449990770162,3,AN_03,#F7BA3C,TRUE,0.63,NA
6.1487673412316,2.2506681908236104,720575941401814307,acetylcholine,left,central_brain,descending,putative_primary,walking,NA,DNge050,descending_neuron,descending_neuron,DNge050,DNge050,DNxl049,probing,probing (DN),DN_01,DNge050_720575941401814307,NA,IN,descending_IN,DNge050,DNge050,walking,walking,1,figures/schematics/umap_icons/walking.svg,0.047024576717248745,-4.165841932752786,1,DN_01,#EC9832,FALSE,0.5,figures/schematics/umap_icons/walking.svg
2.4503062854759845,14.224551581250246,720575941401962787,octopamine,left,central_brain,descending,putative_primary,octopaminergic,NA,DNg104,descending_neuron,descending_neuron,DNg104,DNg104,DNxl101,reproduction,reproduction (DN),DN_11,DNg104_720575941401962787,0.84,OUT,descending_OUT,DNg104,DNg104,octopaminergic,octopaminergic,3,figures/schematics/umap_icons/octopaminergic.svg,32.19402292256915,-6.280869360426125,3,DN_03,#F7BA3C,TRUE,0.84,figures/schematics/umap_icons/octopaminergic.svg
-19.86726106300424,19.055455588208254,720575941402279971,acetylcholine,right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B089,ascending_neuron,ascending_neuron,AN08B089,AN_GNG_147,AN08B089,threat response,threat response (AN),AN_07,AN08B089_720575941402279971,0.49,OUT,ascending_OUT,NA,AN08B089,NA,NA,8,NA,12.570697574668756,-13.081837530592141,8,AN_08,#51B07B,TRUE,0.49,NA
-0.553745846892103,-15.13097915758032,720575941402551331,acetylcholine,left,central_brain,descending,putative_primary,NA,NA,DNb03,descending_neuron,descending_neuron,DNb03,DNb03,DNb03,head orienting,head orienting (DN),DN_02,DNb03_720575941402551331,NA,IN,descending_IN,NA,DNb03,NA,NA,4,NA,-25.90982839579023,1.7152380986421727,4,DN_04,#947E6C,FALSE,0.5,NA
-8.200418602371915,1.688501857625063,720575941402821923,acetylcholine,left,central_brain,descending,putative_primary,escape_takeoff,NA,DNp05,descending_neuron,descending_neuron,DNp05,DNp05,DNp05,takeoff-landing,takeoff-landing (DN),DN_03,DNp05_720575941402821923,0.71,IN,descending_IN,DNp05,DNp05,escape_takeoff,escape_takeoff,1,figures/schematics/umap_icons/escape_takeoff.svg,10.498212604575983,-6.752828951337991,1,DN_01,#EC9832,TRUE,0.71,figures/schematics/umap_icons/escape_takeoff.svg
-2.326531063462004,22.213313483105715,720575941403220771,acetylcholine,right,ventral_nerve_cord,ascending,TBD,NA,NA,ANXXX046,ascending_neuron,ascending_neuron,ANXXX046,AN_multi_69,ANXXX046,taste-touch,taste-touch (AN),AN_04,ANXXX046_720575941547246260,0.6,OUT,ascending_OUT,NA,ANXXX046,NA,NA,5,NA,28.890479831748834,-3.764307136991677,5,AN_05,#D24A2C,TRUE,0.6,NA
12.833142150496737,33.72732677351099,720575941403931248,acetylcholine,left,ventral_nerve_cord,ascending,TBD,NA,NA,ANXXX092,ascending_neuron,ascending_neuron,ANXXX092,AN_GNG_27,ANXXX092,tactile,tactile (AN),AN_13,ANXXX092_720575941403931248,0.6,IN,ascending_IN,NA,ANXXX092,NA,NA,13,NA,39.826217441612116,9.004861955186668,13,AN_13,#48A9D9,TRUE,0.6,NA
-1.5191866268164957,2.529262207852419,720575941403959920,acetylcholine,right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B100_T3,ascending_neuron,ascending_neuron,AN08B100,AN_GNG_VES_9,AN08B100,takeoff-landing,takeoff-landing (AN),AN_03,AN08B100_720575941403959920,0.3,OUT,ascending_OUT,NA,AN08B100,NA,NA,2,NA,9.649287014060846,2.6371113105028297,2,AN_02,#298ABB,TRUE,0.3,NA
-2.385862957382902,-1.4095430146588726,720575941404711792,acetylcholine,left,central_brain,descending,PSp2,NA,NA,DNpe016,descending_neuron,descending_neuron,DNpe016,DNpe016,DNxn174,takeoff-landing,takeoff-landing (DN),DN_03,DNpe016_720575941404711792,0.59,IN,descending_IN,NA,DNpe016,NA,NA,2,NA,8.059632091575494,-3.897351379850564,2,DN_02,#298ABB,TRUE,0.59,NA
15.73993002281119,3.728264712201174,720575941404748144,acetylcholine,left,central_brain,descending,MX12,NA,NA,DNge106,descending_neuron,descending_neuron,DNge106,DNge106,DNxl097,walking,walking (DN),DN_09,DNge106_720575941404748144,NA,IN,descending_IN,NA,DNge106,NA,NA,9,NA,-3.6608454894486755,2.2136889739244605,9,DN_09,#E42E2E,FALSE,0.5,NA
-12.643547188187345,1.9502653111086445,720575941404754544,glutamate,left,ventral_nerve_cord,ascending,TBD,NA,NA,ANXXX169_A1,ascending_neuron,ascending_neuron,ANXXX169,AN_GNG_14,ANXXX169,visceral control,visceral control (AN),AN_08,ANXXX169_720575941404754544,0.39,IN,ascending_IN,NA,ANXXX169,NA,NA,3,NA,4.8888957787092835,-28.207529898145854,3,AN_03,#F7BA3C,TRUE,0.39,NA
-8.837023865128263,-40.633188820971434,720575941404813680,acetylcholine,left,central_brain,descending,LB7,NA,NA,DNg36_b,descending_neuron,descending_neuron,DNg36_b,DNg36_b,DNut042,head orienting,head orienting (DN),DN_02,DNg36_b_720575941404813680,0.27,IN,descending_IN,NA,DNg36,NA,NA,4,NA,-41.38463613504804,-3.713378067472634,4,DN_04,#947E6C,TRUE,0.27,NA
14.482550490950839,2.1691578854189473,720575941404874352,acetylcholine,right,central_brain,descending,MX12__prim,NA,NA,DNge173,descending_neuron,descending_neuron,DNge173,DNge173,DNfl021,walking,walking (DN),DN_10,DNge173_720575941404874352,NA,IN,descending_IN,NA,DNge173,NA,NA,9,NA,2.6831646252211243,6.967558984300437,9,DN_09,#E42E2E,FALSE,0.5,NA
-16.61877835884164,13.437734984265383,720575941404900464,acetylcholine,right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B099_a,ascending_neuron,ascending_neuron,AN08B099_a,AN_GNG_SAD_32,auto:AN08B096,probing,probing (AN),AN_01,AN_GNG_SAD_32_720575941404900464,0.29,OUT,ascending_OUT,NA,AN08B099,NA,NA,8,NA,11.630615978294244,-16.12438284919566,8,AN_08,#51B07B,TRUE,0.29,NA
3.5131319652550372,54.57631816755396,720575941404923248,acetylcholine,right,ventral_nerve_cord,ascending,TBD,NA,NA,ANXXX043,ascending_neuron,ascending_neuron,ANXXX043,AN_AVLP_GNG_22,ANXXX043,tactile,tactile (AN),AN_13,ANXXX043_720575941404923248,NA,OUT,ascending_OUT,NA,ANXXX043,NA,NA,13,NA,47.84512689595782,-9.629372473219094,13,AN_13,#48A9D9,FALSE,0.5,NA
-11.245699058914884,-45.483992196215574,720575941404981360,acetylcholine,left,central_brain,descending,PSp2,steering,NA,DNp17,descending_neuron,descending_neuron,DNp17,DNp17,DNp17,head orienting,head orienting (DN),DN_02,DNp17_720575941404981360,0.3,IN,descending_IN,DNp17,DNp17,steering,steering,4,figures/schematics/umap_icons/steering.svg,-38.16684743875898,-7.502824182966409,4,DN_04,#947E6C,TRUE,0.3,figures/schematics/umap_icons/steering.svg
